time_s,position_mm,raw_value
11.444,0.0,10702
11.474,0.0,10702
11.503,0.0,10699
11.533,0.0,10703
11.563,0.0,10700
11.593,0.0,10696
11.623,0.0,10699
11.652,0.0,10701
11.682,0.0,10701
11.712,0.0,10701
11.742,0.0,10704
11.771,0.0,10703
11.801,0.0,10703
11.831,0.0,10698
11.861,0.0,10699
11.891,0.0,10698
11.92,0.0,10702
11.95,0.0,10700
11.98,0.0,10701
12.01,0.0,10698
12.039,0.0,10703
12.069,0.0,10700
12.099,0.0,10704
12.129,0.0,10700
12.158,0.0,10703
12.188,0.0,10700
12.218,0.0,10703
12.248,0.0,10700
12.277,0.0,10701
12.307,0.0,10700
12.337,0.0,10701
12.367,0.0,10702
12.397,0.0,10703
12.426,0.0,10700
12.456,0.0,10703
12.486,0.0,10701
12.516,0.0,10702
12.545,0.0,10702
12.575,0.0,10702
12.605,0.0,10702
12.635,0.0,10700
12.664,0.0,10702
12.694,0.0,10700
12.724,0.0,10704
12.754,0.0,10698
12.784,0.0,10705
12.814,0.0,10703
12.843,0.0,10704
12.873,0.0,10703
12.903,0.0,10705
12.932,0.0,10701
12.962,0.0,10700
12.992,0.0,10700
13.022,0.0,10698
13.052,0.0,10703
13.081,0.0,10702
13.111,0.0,10697
13.141,0.0,10700
13.171,0.0,10704
13.2,0.0,10701
13.23,0.0,10702
13.26,0.0,10702
13.29,0.0,10700
13.319,0.0,10701
13.349,0.0,10700
13.379,0.0,10701
13.409,0.0,10701
13.438,0.0,10699
13.468,0.0,10702
13.498,0.0,10701
13.528,0.0,10703
13.558,0.0,10702
13.587,0.0,10701
13.617,0.0,10700
13.647,0.0,10704
13.677,0.0,10708
13.706,0.0,10702
13.736,0.0,10702
13.766,0.0,10702
13.796,0.0,10701
13.825,0.0,10701
13.855,0.0,10700
13.885,0.0,10699
13.915,0.0,10702
13.945,0.0,10697
13.974,0.0,10699
14.004,0.0,10697
14.034,0.0,10701
14.064,0.0,10698
14.094,0.0,10698
14.123,0.0,10704
14.153,0.0,10700
14.183,0.0,10702
14.213,0.0,10699
14.242,0.0,10700
14.272,0.0,10701
14.302,0.0,10702
14.332,0.0,10700
14.361,0.0,10699
14.391,0.0,10704
14.421,0.0,10703
14.451,0.0,10698
14.48,0.0,10699
14.51,0.0,10700
14.54,0.0,10700
14.57,0.0,10697
14.6,0.0,10697
14.629,0.0,10699
14.659,0.0,10699
14.689,0.0,10703
14.719,0.0,10702
14.748,0.0,10702
14.778,0.0,10699
14.808,0.0,10703
14.838,0.0,10699
14.868,0.0,10695
14.897,0.0,10682
14.927,0.325,10534
14.957,2.321,10276
14.986,4.549,9932
15.016,7.718,9510
15.046,11.684,8624
15.076,15.795,7897
15.105,18.103,7514
15.135,19.49,7258
15.165,20.005,7157
15.195,19.972,7163
15.224,19.989,7160
15.254,19.989,7160
15.284,19.994,7159
15.314,19.878,7180
15.344,19.626,7228
15.373,19.154,7332
15.403,18.605,7425
15.433,17.711,7587
15.463,16.408,7801
15.492,14.796,8050
15.522,12.821,8374
15.552,10.28,8963
15.582,7.024,9581
15.612,2.822,10205
15.641,0.0,10662
15.671,0.0,10700
15.701,0.0,10698
15.731,0.0,10701
15.76,0.0,10699
15.79,0.0,10701
15.82,0.0,10704
15.85,0.0,10703
15.879,0.0,10701
15.909,0.0,10696
15.939,0.0,10705
15.969,0.0,10699
15.999,0.0,10701
16.029,0.0,10701
16.058,0.0,10699
16.088,0.0,10703
16.118,0.0,10700
16.148,0.0,10699
16.177,0.0,10701
16.207,0.0,10700
16.237,0.0,10702
16.266,0.0,10703
16.296,0.0,10701
16.326,0.0,10701
16.356,0.0,10700
16.386,0.0,10699
16.416,0.0,10703
16.445,0.0,10698
16.475,0.0,10697
16.505,0.0,10698
16.535,0.0,10695
16.564,0.0,10698
16.594,0.0,10698
16.624,0.0,10703
16.654,0.0,10697
16.683,0.0,10701
16.713,0.0,10702
16.743,0.0,10703
16.773,0.0,10700
16.802,0.0,10702
16.832,0.0,10697
16.862,0.0,10701
16.892,0.0,10699
16.921,0.0,10700
16.951,0.0,10701
