stroke_no,direction,time_s,position_mm,raw_value
12,DOWN,0.1652,0.1637,10587
12,DOWN,0.1701,0.1637,10587
12,DOWN,0.175,0.1637,10587
12,DOWN,0.1789,0.1754,10585
12,DOWN,0.1831,0.152,10589
12,DOWN,0.188,0.1462,10590
12,DOWN,0.1929,0.2222,10577
12,DOWN,0.1979,0.1462,10590
12,DOWN,0.2018,0.152,10589
12,DOWN,0.206,0.2105,10579
12,DOWN,0.2109,0.2164,10578
12,DOWN,0.2158,0.2222,10577
12,DOWN,0.2207,0.152,10589
12,DOWN,0.2256,0.1579,10588
12,DOWN,0.2295,0.1637,10587
12,DOWN,0.2338,0.1579,10588
12,DOWN,0.2387,0.2105,10579
12,DOWN,0.2436,0.2047,10580
12,DOWN,0.2485,0.1462,10590
12,DOWN,0.2524,0.1637,10587
12,DOWN,0.2563,0.2047,10580
12,DOWN,0.2606,0.2222,10577
12,DOWN,0.2655,0.1988,10581
12,DOWN,0.2705,0.1462,10590
12,DOWN,0.2752,0.2105,10579
12,DOWN,0.2794,0.1696,10586
12,DOWN,0.2843,0.1988,10581
12,DOWN,0.2892,0.1579,10588
12,DOWN,0.2942,0.193,10582
12,DOWN,0.2991,0.1871,10583
12,DOWN,0.303,0.1637,10587
12,DOWN,0.3072,0.1637,10587
12,DOWN,0.3121,0.152,10589
12,DOWN,0.317,0.1579,10588
12,DOWN,0.3219,0.152,10589
12,DOWN,0.3269,0.1754,10585
12,DOWN,0.3308,0.1754,10585
12,DOWN,0.335,0.1637,10587
12,DOWN,0.3399,0.1813,10584
12,DOWN,0.3448,0.1871,10583
12,DOWN,0.3497,0.1696,10586
12,DOWN,0.3536,0.1813,10584
12,DOWN,0.3575,0.1637,10587
12,DOWN,0.3618,0.1871,10583
12,DOWN,0.3667,0.1696,10586
12,DOWN,0.3716,0.1579,10588
12,DOWN,0.3765,0.1637,10587
12,DOWN,0.3804,0.1813,10584
12,DOWN,0.3847,0.1696,10586
12,DOWN,0.3896,0.1637,10587
12,DOWN,0.3945,0.1579,10588
12,DOWN,0.3994,0.152,10589
12,DOWN,0.4043,0.1696,10586
12,DOWN,0.4082,0.1637,10587
12,DOWN,0.4125,0.1637,10587
12,DOWN,0.4174,0.1754,10585
12,DOWN,0.4223,0.1754,10585
12,DOWN,0.4272,0.1696,10586
12,DOWN,0.4321,0.193,10582
12,DOWN,0.436,0.1637,10587
12,DOWN,0.4402,0.1637,10587
12,DOWN,0.4451,0.1579,10588
12,DOWN,0.4501,0.1579,10588
12,DOWN,0.455,0.1637,10587
12,DOWN,0.4599,0.1579,10588
12,DOWN,0.4638,0.1754,10585
12,DOWN,0.468,0.1637,10587
12,DOWN,0.4729,0.1637,10587
12,DOWN,0.4778,0.1579,10588
12,DOWN,0.4827,0.1696,10586
12,DOWN,0.4867,0.1696,10586
12,DOWN,0.4909,0.1754,10585
12,DOWN,0.4958,0.2222,10577
12,DOWN,0.5007,0.1754,10585
12,DOWN,0.5056,0.1754,10585
12,DOWN,0.5106,0.1754,10585
12,DOWN,0.5145,0.1871,10583
12,DOWN,0.5187,0.193,10582
12,DOWN,0.5236,0.1871,10583
12,DOWN,0.5285,0.1871,10583
12,DOWN,0.5334,0.1637,10587
12,DOWN,0.5383,0.1813,10584
12,DOWN,0.5423,0.193,10582
12,DOWN,0.5462,0.1813,10584
12,DOWN,0.5504,0.1637,10587
12,DOWN,0.5553,0.193,10582
12,DOWN,0.5602,0.1988,10581
12,DOWN,0.5651,0.1871,10583
12,DOWN,0.569,0.193,10582
12,DOWN,0.5733,0.1754,10585
12,DOWN,0.5782,0.1871,10583
12,DOWN,0.5831,0.1813,10584
12,DOWN,0.588,0.1637,10587
12,DOWN,0.5929,0.1754,10585
12,DOWN,0.5978,0.1637,10587
12,DOWN,0.6017,0.1696,10586
12,DOWN,0.6061,0.1579,10588
12,DOWN,0.6108,0.1696,10586
12,DOWN,0.6159,0.1813,10584
12,DOWN,0.6208,0.1579,10588
12,DOWN,0.6247,0.1462,10590
12,DOWN,0.6289,0.1637,10587
12,DOWN,0.6337,0.1579,10588
12,DOWN,0.6388,0.1579,10588
12,DOWN,0.6436,0.1696,10586
12,DOWN,0.6487,0.1579,10588
12,DOWN,0.6536,0.1579,10588
12,DOWN,0.6586,0.1754,10585
12,DOWN,0.6635,0.152,10589
12,DOWN,0.6674,0.1696,10586
12,DOWN,0.6713,0.1871,10583
12,DOWN,0.6755,0.1637,10587
12,DOWN,0.6805,0.1813,10584
12,DOWN,0.6854,0.1813,10584
12,DOWN,0.6903,0.1696,10586
12,DOWN,0.6954,0.1754,10585
12,DOWN,0.7003,0.1696,10586
12,DOWN,0.7052,0.1871,10583
12,DOWN,0.7101,0.1871,10583
12,DOWN,0.715,0.1462,10590
12,DOWN,0.7189,0.1871,10583
12,DOWN,0.7232,0.1813,10584
12,DOWN,0.7281,0.1813,10584
12,DOWN,0.733,0.1696,10586
12,DOWN,0.7379,0.1696,10586
12,DOWN,0.7428,0.1754,10585
12,DOWN,0.7467,0.1579,10588
12,DOWN,0.7509,0.1696,10586
12,DOWN,0.7558,0.1696,10586
12,DOWN,0.7607,0.193,10582
12,DOWN,0.7657,0.193,10582
12,DOWN,0.7706,0.1754,10585
12,DOWN,0.7745,0.1696,10586
12,DOWN,0.7787,0.1754,10585
12,DOWN,0.7836,0.1637,10587
12,DOWN,0.7886,0.1462,10590
12,DOWN,0.7934,0.1462,10590
12,DOWN,0.7973,0.1813,10584
12,DOWN,0.8013,0.1813,10584
12,DOWN,0.8055,0.1871,10583
12,DOWN,0.8104,0.1579,10588
12,DOWN,0.8153,0.1754,10585
12,DOWN,0.8202,0.1696,10586
12,DOWN,0.8251,0.1404,10591
12,DOWN,0.8291,0.1754,10585
12,DOWN,0.8333,0.1696,10586
12,DOWN,0.8382,0.1579,10588
12,DOWN,0.8432,0.2105,10579
12,DOWN,0.848,0.2456,10573
12,DOWN,0.853,0.1579,10588
12,DOWN,0.8569,0.1579,10588
12,DOWN,0.8611,0.1579,10588
12,DOWN,0.866,0.1462,10590
12,DOWN,0.8709,0.1637,10587
12,DOWN,0.8758,0.1696,10586
12,DOWN,0.8798,0.1696,10586
12,DOWN,0.884,0.1754,10585
12,DOWN,0.8889,0.1754,10585
12,DOWN,0.8938,0.1754,10585
12,DOWN,0.8987,0.1637,10587
12,DOWN,0.9036,0.1637,10587
12,DOWN,0.9076,0.1637,10587
12,DOWN,0.9127,0.1696,10586
12,DOWN,0.9177,0.1754,10585
12,DOWN,0.9228,0.1871,10583
12,DOWN,0.9275,0.2047,10580
12,DOWN,0.9325,0.1988,10581
12,DOWN,0.9376,0.193,10582
12,DOWN,0.9426,0.193,10582
12,DOWN,0.9473,0.1754,10585
12,DOWN,0.9515,0.1988,10581
12,DOWN,0.9565,0.193,10582
12,DOWN,0.9614,0.1579,10588
12,DOWN,0.9663,0.1579,10588
12,DOWN,0.9714,0.1754,10585
12,DOWN,0.9763,0.1637,10587
12,DOWN,0.9812,0.1637,10587
12,DOWN,0.9862,0.1637,10587
12,DOWN,0.9909,0.1637,10587
12,DOWN,0.9961,0.1696,10586
12,DOWN,1.001,0.1754,10585
12,DOWN,1.0061,0.1696,10586
12,DOWN,1.0109,0.2105,10579
12,DOWN,1.0158,0.1696,10586
12,DOWN,1.0207,0.1637,10587
12,DOWN,1.0246,0.1813,10584
12,DOWN,1.0289,0.193,10582
12,DOWN,1.0338,0.1696,10586
12,DOWN,1.0387,0.193,10582
12,DOWN,1.0436,0.1871,10583
12,DOWN,1.0475,0.1988,10581
12,DOWN,1.0517,0.1871,10583
12,DOWN,1.0566,0.1813,10584
12,DOWN,1.0616,0.1813,10584
12,DOWN,1.0665,0.1754,10585
12,DOWN,1.0714,0.1813,10584
12,DOWN,1.0753,0.1696,10586
12,DOWN,1.0795,0.1579,10588
12,DOWN,1.0844,0.1637,10587
12,DOWN,1.0894,0.1637,10587
12,DOWN,1.0943,0.1754,10585
12,DOWN,1.0992,0.1813,10584
13,UP,-0.0029,0.1754,10585
13,UP,0.0011,0.3801,10550
13,UP,0.0053,0.6374,10506
13,UP,0.0102,0.6608,10502
13,UP,0.0151,0.5614,10519
13,UP,0.0201,0.3977,10547
13,UP,0.0249,0.462,10536
13,UP,0.0288,0.4444,10539
13,UP,0.033,0.4035,10546
13,UP,0.038,0.4035,10546
13,UP,0.0429,0.3801,10550
13,UP,0.0468,0.3684,10552
13,UP,0.051,0.3977,10547
13,UP,0.0559,0.386,10549
13,UP,0.0608,0.3509,10555
13,UP,0.0657,0.3567,10554
13,UP,0.0707,0.3801,10550
13,UP,0.0745,0.3684,10552
13,UP,0.0788,0.3918,10548
13,UP,0.0837,0.3918,10548
13,UP,0.0886,0.3743,10551
13,UP,0.0935,0.3684,10552
13,UP,0.0974,0.386,10549
14,DOWN,-0.0034,0.3801,10550
14,DOWN,0.0015,0.3158,10561
14,DOWN,0.0064,0.1754,10585
14,DOWN,0.0114,0.2632,10570
14,DOWN,0.0163,0.1988,10581
14,DOWN,0.0201,0.1754,10585
14,DOWN,0.0244,0.193,10582
14,DOWN,0.0293,0.2047,10580
14,DOWN,0.0342,0.1813,10584
14,DOWN,0.0392,0.1813,10584
14,DOWN,0.0441,0.1754,10585
14,DOWN,0.049,0.1813,10584
14,DOWN,0.0529,0.152,10589
14,DOWN,0.0571,0.1813,10584
14,DOWN,0.062,0.1988,10581
14,DOWN,0.0669,0.2222,10577
14,DOWN,0.0718,0.1579,10588
14,DOWN,0.0758,0.1696,10586
14,DOWN,0.08,0.2281,10576
14,DOWN,0.0849,0.1345,10592
14,DOWN,0.0898,0.1988,10581
14,DOWN,0.0947,0.1988,10581
14,DOWN,0.0997,0.193,10582
15,UP,-0.0012,0.3509,10555
15,UP,0.0036,0.7076,10494
15,UP,0.0087,0.8421,10471
15,UP,0.0135,0.8187,10475
15,UP,0.0186,0.6374,10506
15,UP,0.0235,0.3684,10552
15,UP,0.0284,0.4678,10535
15,UP,0.0335,0.5439,10522
15,UP,0.0383,0.4211,10543
15,UP,0.0434,0.4327,10541
15,UP,0.0483,0.4211,10543
15,UP,0.0533,0.386,10549
15,UP,0.0584,0.3743,10551
15,UP,0.0633,0.3918,10548
15,UP,0.0682,0.3684,10552
15,UP,0.0732,0.3684,10552
15,UP,0.0779,0.386,10549
15,UP,0.0831,0.3743,10551
15,UP,0.088,0.3509,10555
15,UP,0.0931,0.3743,10551
15,UP,0.0979,0.3684,10552
16,DOWN,-0.0031,0.3801,10550
16,DOWN,0.0018,0.3041,10563
16,DOWN,0.0057,0.1871,10583
16,DOWN,0.0099,0.2164,10578
16,DOWN,0.0148,0.2222,10577
16,DOWN,0.0198,0.152,10589
16,DOWN,0.0247,0.1988,10581
16,DOWN,0.0286,0.2281,10576
16,DOWN,0.0325,0.1696,10586
16,DOWN,0.0367,0.1637,10587
16,DOWN,0.0417,0.2047,10580
16,DOWN,0.0465,0.1813,10584
16,DOWN,0.0515,0.152,10589
16,DOWN,0.0564,0.1579,10588
16,DOWN,0.0603,0.2047,10580
16,DOWN,0.0645,0.1637,10587
16,DOWN,0.0694,0.1579,10588
16,DOWN,0.0743,0.1462,10590
16,DOWN,0.0793,0.1579,10588
16,DOWN,0.0832,0.1579,10588
16,DOWN,0.0874,0.1637,10587
16,DOWN,0.0923,0.152,10589
16,DOWN,0.0972,0.152,10589
16,DOWN,0.1021,0.1579,10588
16,DOWN,0.107,0.1579,10588
16,DOWN,0.1121,0.1637,10587
16,DOWN,0.1171,0.1696,10586
16,DOWN,0.122,0.1579,10588
16,DOWN,0.1269,0.1404,10591
16,DOWN,0.1308,0.1579,10588
16,DOWN,0.135,0.1637,10587
16,DOWN,0.1399,0.152,10589
16,DOWN,0.1448,0.152,10589
16,DOWN,0.1497,0.152,10589
16,DOWN,0.1536,0.152,10589
16,DOWN,0.1578,0.1579,10588
16,DOWN,0.1628,0.152,10589
16,DOWN,0.1677,0.152,10589
16,DOWN,0.1726,0.1637,10587
16,DOWN,0.1775,0.152,10589
16,DOWN,0.1814,0.1637,10587
16,DOWN,0.1857,0.1462,10590
16,DOWN,0.1906,0.1462,10590
16,DOWN,0.1955,0.1637,10587
16,DOWN,0.2004,0.1579,10588
16,DOWN,0.2053,0.1579,10588
16,DOWN,0.2092,0.1462,10590
16,DOWN,0.2134,0.1579,10588
16,DOWN,0.2183,0.1637,10587
16,DOWN,0.2233,0.1579,10588
16,DOWN,0.2282,0.1579,10588
16,DOWN,0.2331,0.1579,10588
16,DOWN,0.237,0.1579,10588
16,DOWN,0.2412,0.152,10589
16,DOWN,0.2461,0.1462,10590
16,DOWN,0.2511,0.1579,10588
16,DOWN,0.2558,0.2222,10577
16,DOWN,0.2601,0.1637,10587
16,DOWN,0.265,0.1637,10587
16,DOWN,0.2699,0.1696,10586
16,DOWN,0.2748,0.152,10589
16,DOWN,0.2787,0.1637,10587
16,DOWN,0.2829,0.152,10589
16,DOWN,0.2878,0.152,10589
16,DOWN,0.2927,0.1579,10588
16,DOWN,0.2977,0.152,10589
16,DOWN,0.3026,0.1637,10587
16,DOWN,0.3065,0.1696,10586
16,DOWN,0.3107,0.1579,10588
16,DOWN,0.3156,0.1637,10587
16,DOWN,0.3205,0.1637,10587
16,DOWN,0.3254,0.1579,10588
16,DOWN,0.3293,0.1696,10586
16,DOWN,0.3336,0.1813,10584
16,DOWN,0.3385,0.1637,10587
16,DOWN,0.3434,0.1579,10588
16,DOWN,0.3483,0.1754,10585
16,DOWN,0.3532,0.1754,10585
16,DOWN,0.3571,0.1813,10584
16,DOWN,0.3611,0.1696,10586
16,DOWN,0.3653,0.1696,10586
16,DOWN,0.3702,0.1696,10586
16,DOWN,0.3752,0.1637,10587
16,DOWN,0.3801,0.1579,10588
16,DOWN,0.385,0.1754,10585
16,DOWN,0.3889,0.1696,10586
16,DOWN,0.3941,0.1579,10588
16,DOWN,0.3989,0.1579,10588
16,DOWN,0.404,0.152,10589
16,DOWN,0.4088,0.1637,10587
16,DOWN,0.4139,0.152,10589
16,DOWN,0.4188,0.1696,10586
16,DOWN,0.4239,0.152,10589
16,DOWN,0.4288,0.1637,10587
16,DOWN,0.4339,0.1637,10587
16,DOWN,0.4386,0.1637,10587
16,DOWN,0.4426,0.1637,10587
16,DOWN,0.4477,0.1637,10587
16,DOWN,0.4525,0.1696,10586
16,DOWN,0.4567,0.1579,10588
16,DOWN,0.4615,0.1637,10587
16,DOWN,0.4666,0.1696,10586
16,DOWN,0.4716,0.1579,10588
16,DOWN,0.4763,0.1696,10586
16,DOWN,0.4802,0.1579,10588
16,DOWN,0.4845,0.1813,10584
16,DOWN,0.4893,0.1871,10583
16,DOWN,0.4942,0.1696,10586
16,DOWN,0.4992,0.1754,10585
16,DOWN,0.5031,0.1813,10584
16,DOWN,0.5073,0.1754,10585
16,DOWN,0.5122,0.1637,10587
16,DOWN,0.5171,0.1696,10586
16,DOWN,0.522,0.1754,10585
16,DOWN,0.5269,0.1696,10586
16,DOWN,0.5308,0.1637,10587
16,DOWN,0.5351,0.1754,10585
16,DOWN,0.5399,0.1404,10591
16,DOWN,0.5438,0.1754,10585
16,DOWN,0.5478,0.1696,10586
16,DOWN,0.5519,0.1696,10586
16,DOWN,0.5568,0.1637,10587
16,DOWN,0.5617,0.1637,10587
16,DOWN,0.5666,0.1696,10586
16,DOWN,0.5705,0.1754,10585
16,DOWN,0.5748,0.152,10589
16,DOWN,0.5797,0.1579,10588
16,DOWN,0.5846,0.1637,10587
16,DOWN,0.5895,0.1579,10588
16,DOWN,0.5944,0.1871,10583
16,DOWN,0.5984,0.1462,10590
16,DOWN,0.6026,0.1637,10587
16,DOWN,0.6075,0.152,10589
16,DOWN,0.6124,0.1696,10586
16,DOWN,0.6174,0.1579,10588
16,DOWN,0.6223,0.1696,10586
16,DOWN,0.6262,0.152,10589
16,DOWN,0.6304,0.152,10589
16,DOWN,0.6354,0.1637,10587
16,DOWN,0.6402,0.1637,10587
16,DOWN,0.6451,0.1696,10586
16,DOWN,0.65,0.1754,10585
16,DOWN,0.6539,0.1637,10587
16,DOWN,0.6582,0.1637,10587
16,DOWN,0.6631,0.1637,10587
16,DOWN,0.668,0.1637,10587
16,DOWN,0.6729,0.1579,10588
16,DOWN,0.6768,0.1462,10590
16,DOWN,0.681,0.1637,10587
16,DOWN,0.6859,0.1637,10587
16,DOWN,0.6909,0.1696,10586
16,DOWN,0.6957,0.1462,10590
16,DOWN,0.7008,0.1579,10588
16,DOWN,0.7059,0.1813,10584
16,DOWN,0.7107,0.1637,10587
16,DOWN,0.7156,0.1637,10587
16,DOWN,0.7196,0.1696,10586
16,DOWN,0.7246,0.1637,10587
16,DOWN,0.7296,0.1637,10587
16,DOWN,0.7345,0.1637,10587
16,DOWN,0.7384,0.1637,10587
16,DOWN,0.7426,0.1462,10590
16,DOWN,0.7476,0.1579,10588
16,DOWN,0.7523,0.1579,10588
16,DOWN,0.7575,0.1754,10585
16,DOWN,0.7624,0.1637,10587
16,DOWN,0.7673,0.152,10589
16,DOWN,0.7724,0.1696,10586
16,DOWN,0.7773,0.1462,10590
16,DOWN,0.7821,0.1462,10590
16,DOWN,0.7873,0.1696,10586
16,DOWN,0.792,0.1579,10588
16,DOWN,0.7959,0.152,10589
16,DOWN,0.8001,0.1637,10587
16,DOWN,0.805,0.1696,10586
16,DOWN,0.8099,0.1696,10586
16,DOWN,0.8148,0.1637,10587
16,DOWN,0.8188,0.1637,10587
16,DOWN,0.823,0.1637,10587
16,DOWN,0.8279,0.1754,10585
16,DOWN,0.8328,0.1579,10588
16,DOWN,0.8377,0.152,10589
16,DOWN,0.8426,0.1579,10588
16,DOWN,0.8465,0.1637,10587
16,DOWN,0.8508,0.152,10589
16,DOWN,0.8557,0.1637,10587
16,DOWN,0.8606,0.1637,10587
16,DOWN,0.8655,0.1579,10588
16,DOWN,0.8704,0.1462,10590
16,DOWN,0.8743,0.1579,10588
16,DOWN,0.8785,0.152,10589
16,DOWN,0.8835,0.1696,10586
16,DOWN,0.8884,0.2047,10580
16,DOWN,0.8933,0.152,10589
16,DOWN,0.8972,0.152,10589
16,DOWN,0.9011,0.1462,10590
16,DOWN,0.9053,0.1462,10590
16,DOWN,0.9102,0.1637,10587
16,DOWN,0.9152,0.1696,10586
16,DOWN,0.9203,0.1462,10590
16,DOWN,0.9252,0.2222,10577
16,DOWN,0.9301,0.1579,10588
16,DOWN,0.935,0.152,10589
16,DOWN,0.9399,0.1579,10588
16,DOWN,0.9438,0.1637,10587
16,DOWN,0.948,0.1637,10587
16,DOWN,0.9529,0.1696,10586
16,DOWN,0.9578,0.1579,10588
16,DOWN,0.9628,0.1579,10588
16,DOWN,0.9666,0.1754,10585
16,DOWN,0.9709,0.1754,10585
16,DOWN,0.9758,0.1813,10584
16,DOWN,0.9807,0.1754,10585
16,DOWN,0.9856,0.152,10589
16,DOWN,0.9905,0.1404,10591
16,DOWN,0.9944,0.1754,10585
16,DOWN,0.9987,0.1579,10588
16,DOWN,1.0036,0.152,10589
16,DOWN,1.0085,0.1813,10584
16,DOWN,1.0134,0.1404,10591
16,DOWN,1.0183,0.1462,10590
16,DOWN,1.0222,0.1404,10591
16,DOWN,1.0265,0.152,10589
16,DOWN,1.0314,0.1462,10590
16,DOWN,1.0363,0.1462,10590
16,DOWN,1.0412,0.152,10589
16,DOWN,1.0461,0.1637,10587
16,DOWN,1.05,0.1579,10588
16,DOWN,1.0542,0.1579,10588
16,DOWN,1.0592,0.152,10589
16,DOWN,1.0639,0.1579,10588
16,DOWN,1.0682,0.152,10589
16,DOWN,1.0731,0.152,10589
16,DOWN,1.078,0.1579,10588
16,DOWN,1.0829,0.1579,10588
16,DOWN,1.0878,0.1696,10586
16,DOWN,1.0918,0.152,10589
16,DOWN,1.0969,0.1696,10586
16,DOWN,1.1018,0.1637,10587
17,UP,-0.0004,0.3099,10562
17,UP,0.0036,0.6725,10500
17,UP,0.0087,0.8304,10473
17,UP,0.0136,0.8304,10473
17,UP,0.0175,0.7251,10491
17,UP,0.0226,0.3684,10552
17,UP,0.0275,0.4211,10543
17,UP,0.0324,0.4737,10534
17,UP,0.0363,0.4211,10543
17,UP,0.0406,0.3275,10559
17,UP,0.0455,0.3743,10551
17,UP,0.0504,0.3275,10559
17,UP,0.0553,0.3333,10558
17,UP,0.0602,0.2924,10565
17,UP,0.0642,0.3743,10551
17,UP,0.0693,0.3158,10561
17,UP,0.0741,0.3158,10561
17,UP,0.0792,0.3158,10561
17,UP,0.0841,0.3216,10560
17,UP,0.0892,0.2982,10564
17,UP,0.0941,0.3333,10558
17,UP,0.099,0.3392,10557
18,DOWN,-0.001,0.3099,10562
18,DOWN,0.0039,0.1637,10587
18,DOWN,0.0078,0.1404,10591
18,DOWN,0.012,0.1988,10581
18,DOWN,0.0169,0.1228,10594
18,DOWN,0.0218,0.1754,10585
18,DOWN,0.0267,0.1696,10586
18,DOWN,0.0317,0.1404,10591
18,DOWN,0.0356,0.1404,10591
18,DOWN,0.0398,0.1579,10588
18,DOWN,0.0447,0.1579,10588
18,DOWN,0.0496,0.1579,10588
18,DOWN,0.0546,0.1637,10587
18,DOWN,0.0595,0.1579,10588
18,DOWN,0.0634,0.1345,10592
18,DOWN,0.0676,0.1404,10591
18,DOWN,0.0725,0.1462,10590
18,DOWN,0.0774,0.1462,10590
18,DOWN,0.0824,0.1287,10593
18,DOWN,0.0873,0.1228,10594
18,DOWN,0.0912,0.1345,10592
18,DOWN,0.0954,0.1287,10593
18,DOWN,0.1004,0.117,10595
19,UP,-0.0008,0.3392,10557
19,UP,0.0042,0.7368,10489
19,UP,0.0093,0.9532,10452
19,UP,0.0142,0.9883,10446
19,UP,0.019,0.9415,10454
19,UP,0.0229,0.7135,10493
19,UP,0.0271,0.3918,10548
19,UP,0.032,0.4795,10533
19,UP,0.0369,0.5322,10524
19,UP,0.0418,0.4503,10538
19,UP,0.0457,0.3684,10552
19,UP,0.05,0.3684,10552
19,UP,0.0549,0.3743,10551
19,UP,0.0598,0.3567,10554
19,UP,0.0647,0.3567,10554
19,UP,0.0696,0.3626,10553
19,UP,0.0735,0.3041,10563
19,UP,0.0778,0.2865,10566
19,UP,0.0826,0.345,10556
19,UP,0.0875,0.3099,10562
19,UP,0.0914,0.2982,10564
19,UP,0.0957,0.3041,10563
20,DOWN,-0.0043,0.3275,10559
20,DOWN,0.0008,0.2632,10570
20,DOWN,0.0056,0.1345,10592
20,DOWN,0.0106,0.2339,10575
20,DOWN,0.0154,0.2105,10579
20,DOWN,0.0194,0.1462,10590
20,DOWN,0.0244,0.1813,10584
20,DOWN,0.0294,0.152,10589
20,DOWN,0.0345,0.1404,10591
20,DOWN,0.0393,0.152,10589
20,DOWN,0.0444,0.1404,10591
20,DOWN,0.0492,0.1228,10594
20,DOWN,0.0543,0.1462,10590
20,DOWN,0.0591,0.1579,10588
20,DOWN,0.0653,0.1287,10593
20,DOWN,0.0701,0.1287,10593
20,DOWN,0.075,0.152,10589
20,DOWN,0.08,0.1404,10591
20,DOWN,0.0838,0.152,10589
20,DOWN,0.0877,0.117,10595
20,DOWN,0.092,0.1345,10592
20,DOWN,0.0969,0.1345,10592
20,DOWN,0.1018,0.1228,10594
20,DOWN,0.1067,0.1228,10594
20,DOWN,0.1106,0.117,10595
20,DOWN,0.1148,0.1404,10591
20,DOWN,0.1197,0.1404,10591
20,DOWN,0.1247,0.152,10589
20,DOWN,0.1296,0.1345,10592
20,DOWN,0.1345,0.1404,10591
20,DOWN,0.1394,0.1462,10590
20,DOWN,0.1433,0.1813,10584
20,DOWN,0.1476,0.1696,10586
20,DOWN,0.1525,0.1462,10590
20,DOWN,0.1574,0.1462,10590
20,DOWN,0.1623,0.117,10595
20,DOWN,0.1662,0.1404,10591
20,DOWN,0.1704,0.193,10582
20,DOWN,0.1753,0.1462,10590
20,DOWN,0.1801,0.1462,10590
20,DOWN,0.184,0.1462,10590
20,DOWN,0.1883,0.1287,10593
20,DOWN,0.1932,0.1696,10586
20,DOWN,0.1981,0.1637,10587
20,DOWN,0.203,0.1579,10588
20,DOWN,0.2069,0.1404,10591
20,DOWN,0.2111,0.1637,10587
20,DOWN,0.216,0.1462,10590
20,DOWN,0.221,0.152,10589
20,DOWN,0.2259,0.152,10589
20,DOWN,0.2308,0.1404,10591
20,DOWN,0.2347,0.152,10589
20,DOWN,0.2386,0.1345,10592
20,DOWN,0.2428,0.1404,10591
20,DOWN,0.2478,0.1287,10593
20,DOWN,0.2527,0.117,10595
20,DOWN,0.2576,0.1462,10590
20,DOWN,0.2615,0.1287,10593
20,DOWN,0.2654,0.1462,10590
20,DOWN,0.2696,0.152,10589
20,DOWN,0.2746,0.1287,10593
20,DOWN,0.2795,0.1287,10593
20,DOWN,0.2844,0.1345,10592
20,DOWN,0.2883,0.117,10595
20,DOWN,0.2922,0.1287,10593
20,DOWN,0.2964,0.152,10589
20,DOWN,0.3014,0.117,10595
20,DOWN,0.3063,0.1228,10594
20,DOWN,0.3112,0.1228,10594
20,DOWN,0.3151,0.1287,10593
20,DOWN,0.3193,0.1287,10593
20,DOWN,0.3242,0.117,10595
20,DOWN,0.3291,0.1053,10597
20,DOWN,0.334,0.1287,10593
20,DOWN,0.338,0.1228,10594
20,DOWN,0.3419,0.1345,10592
20,DOWN,0.3461,0.1462,10590
20,DOWN,0.351,0.1287,10593
20,DOWN,0.3559,0.1287,10593
20,DOWN,0.3608,0.1345,10592
20,DOWN,0.3647,0.1579,10588
20,DOWN,0.369,0.1111,10596
20,DOWN,0.3739,0.1228,10594
20,DOWN,0.3788,0.1053,10597
20,DOWN,0.3837,0.1462,10590
20,DOWN,0.3886,0.1287,10593
20,DOWN,0.3925,0.1462,10590
20,DOWN,0.3968,0.1053,10597
20,DOWN,0.4017,0.117,10595
20,DOWN,0.4066,0.1637,10587
20,DOWN,0.4115,0.1287,10593
20,DOWN,0.4164,0.1462,10590
20,DOWN,0.4203,0.117,10595
20,DOWN,0.4245,0.1637,10587
20,DOWN,0.4295,0.1053,10597
20,DOWN,0.4344,0.1053,10597
20,DOWN,0.4393,0.1287,10593
20,DOWN,0.4442,0.0936,10599
20,DOWN,0.4481,0.117,10595
20,DOWN,0.4523,0.1228,10594
20,DOWN,0.4573,0.1287,10593
20,DOWN,0.4621,0.1696,10586
20,DOWN,0.4671,0.1228,10594
20,DOWN,0.471,0.193,10582
20,DOWN,0.4752,0.1637,10587
20,DOWN,0.4801,0.1345,10592
20,DOWN,0.485,0.1404,10591
20,DOWN,0.4899,0.1228,10594
20,DOWN,0.4948,0.1462,10590
20,DOWN,0.4987,0.1462,10590
20,DOWN,0.503,0.152,10589
20,DOWN,0.5079,0.152,10589
20,DOWN,0.5128,0.1462,10590
20,DOWN,0.5178,0.1287,10593
20,DOWN,0.5226,0.1228,10594
20,DOWN,0.5266,0.1287,10593
20,DOWN,0.5305,0.1345,10592
20,DOWN,0.5347,0.1462,10590
20,DOWN,0.5396,0.1287,10593
20,DOWN,0.5445,0.1404,10591
20,DOWN,0.5495,0.1228,10594
20,DOWN,0.5534,0.1345,10592
20,DOWN,0.5576,0.1404,10591
20,DOWN,0.5625,0.1404,10591
20,DOWN,0.5674,0.1345,10592
20,DOWN,0.5723,0.1404,10591
20,DOWN,0.5762,0.1404,10591
20,DOWN,0.5804,0.1404,10591
20,DOWN,0.5854,0.1404,10591
20,DOWN,0.5902,0.1462,10590
20,DOWN,0.5951,0.1404,10591
20,DOWN,0.6,0.1462,10590
20,DOWN,0.604,0.117,10595
20,DOWN,0.6082,0.1287,10593
20,DOWN,0.6131,0.152,10589
20,DOWN,0.618,0.1404,10591
20,DOWN,0.6229,0.1462,10590
20,DOWN,0.6268,0.1404,10591
20,DOWN,0.6307,0.1462,10590
20,DOWN,0.635,0.1637,10587
