stroke_no,direction,time_s,position_mm,raw_value
1,UP,-0.0047,0.0468,10607
1,UP,0.0019,0.4737,10534
1,UP,0.0064,1.0625,10434
1,UP,0.0114,1.4312,10375
1,UP,0.0163,1.6375,10342
1,UP,0.0213,1.5875,10350
1,UP,0.0263,1.4312,10375
1,UP,0.0312,1.0,10444
1,UP,0.0363,0.4971,10530
1,UP,0.0411,0.2924,10565
1,UP,0.0462,0.462,10536
1,UP,0.051,0.4269,10542
1,UP,0.0561,0.2281,10576
1,UP,0.0609,0.3099,10562
1,UP,0.0661,0.3158,10561
1,UP,0.0708,0.2398,10574
1,UP,0.0748,0.2865,10566
1,UP,0.0799,0.2749,10568
1,UP,0.085,0.1754,10585
1,UP,0.0898,0.269,10569
1,UP,0.0949,0.2515,10572
1,UP,0.0997,0.2456,10573
2,DOWN,-0.001,0.1813,10584
2,DOWN,0.0041,0.0468,10607
2,DOWN,0.0086,0.0292,10610
2,DOWN,0.0128,0.0117,10613
2,DOWN,0.0177,0.0,10616
2,DOWN,0.0226,0.0175,10612
2,DOWN,0.0275,0.076,10602
2,DOWN,0.0314,0.0468,10607
2,DOWN,0.0353,0.0,10619
2,DOWN,0.0396,0.0585,10605
2,DOWN,0.0445,0.0526,10606
2,DOWN,0.0494,0.0292,10610
2,DOWN,0.0543,0.0292,10610
2,DOWN,0.0592,0.0,10617
2,DOWN,0.0631,0.0585,10605
2,DOWN,0.0674,0.0351,10609
2,DOWN,0.0723,0.0351,10609
2,DOWN,0.0772,0.0351,10609
2,DOWN,0.0821,0.0234,10611
2,DOWN,0.086,0.0351,10609
2,DOWN,0.0902,0.0585,10605
2,DOWN,0.0951,0.0585,10605
2,DOWN,0.1001,0.0351,10609
3,UP,-0.001,0.1871,10583
3,UP,0.004,0.6608,10502
3,UP,0.0078,1.125,10424
3,UP,0.0117,1.4125,10378
3,UP,0.016,1.6438,10341
3,UP,0.0209,1.7312,10327
3,UP,0.0258,1.4312,10375
3,UP,0.0307,1.1438,10421
3,UP,0.0346,0.7719,10483
3,UP,0.0389,0.269,10569
3,UP,0.0438,0.3801,10550
3,UP,0.0487,0.5673,10518
3,UP,0.0536,0.5965,10513
3,UP,0.0585,0.4854,10532
3,UP,0.0624,0.3626,10553
3,UP,0.0667,0.2398,10574
3,UP,0.0716,0.345,10556
3,UP,0.0765,0.2807,10567
3,UP,0.0814,0.2573,10571
3,UP,0.0864,0.2924,10565
3,UP,0.0914,0.3216,10560
3,UP,0.0963,0.269,10569
4,DOWN,-0.0037,0.1813,10584
4,DOWN,0.0013,0.152,10589
4,DOWN,0.0063,0.0351,10609
4,DOWN,0.0113,0.0409,10608
4,DOWN,0.0161,0.076,10602
4,DOWN,0.0203,0.0585,10605
4,DOWN,0.0252,0.076,10602
4,DOWN,0.0302,0.0,10618
4,DOWN,0.035,0.0,10617
4,DOWN,0.0402,0.0292,10610
4,DOWN,0.0451,0.0058,10614
4,DOWN,0.0499,0.0,10615
4,DOWN,0.0541,0.0175,10612
4,DOWN,0.059,0.0,10615
4,DOWN,0.0638,0.0,10617
4,DOWN,0.0677,0.0409,10608
4,DOWN,0.072,0.0468,10607
4,DOWN,0.0768,0.0351,10609
4,DOWN,0.0819,0.0351,10609
4,DOWN,0.0868,0.0117,10613
4,DOWN,0.0917,0.0585,10605
4,DOWN,0.0967,0.0643,10604
4,DOWN,0.1016,0.0234,10611
4,DOWN,0.1065,0.0,10617
4,DOWN,0.1115,0.0526,10606
4,DOWN,0.1165,0.0292,10610
4,DOWN,0.1214,0.0351,10609
4,DOWN,0.1263,0.0,10617
4,DOWN,0.1302,0.0,10618
4,DOWN,0.1344,0.0,10618
4,DOWN,0.1393,0.0468,10607
4,DOWN,0.1442,0.0117,10613
4,DOWN,0.1492,0.0,10615
4,DOWN,0.1531,0.0,10615
4,DOWN,0.1573,0.0,10615
4,DOWN,0.1622,0.0468,10607
4,DOWN,0.1671,0.0234,10611
4,DOWN,0.172,0.0117,10613
4,DOWN,0.1769,0.0702,10603
4,DOWN,0.1808,0.0351,10609
4,DOWN,0.1851,0.0468,10607
4,DOWN,0.19,0.0234,10611
4,DOWN,0.1949,0.0351,10609
4,DOWN,0.1998,0.0526,10606
4,DOWN,0.2047,0.0058,10614
4,DOWN,0.2086,0.0,10616
4,DOWN,0.2129,0.0351,10609
4,DOWN,0.2178,0.0292,10610
4,DOWN,0.2227,0.0,10615
4,DOWN,0.2276,0.0,10617
4,DOWN,0.2325,0.0409,10608
4,DOWN,0.2364,0.0468,10607
4,DOWN,0.2407,0.0058,10614
4,DOWN,0.2456,0.0175,10612
4,DOWN,0.2505,0.0292,10610
4,DOWN,0.2554,0.0058,10614
4,DOWN,0.2603,0.0643,10604
4,DOWN,0.2652,0.0,10615
4,DOWN,0.2695,0.0,10615
4,DOWN,0.2744,0.0526,10606
4,DOWN,0.2793,0.0,10616
4,DOWN,0.2842,0.0,10617
4,DOWN,0.2892,0.0468,10607
4,DOWN,0.293,0.0351,10609
4,DOWN,0.2973,0.0,10618
4,DOWN,0.3021,0.0,10620
4,DOWN,0.3071,0.0058,10614
4,DOWN,0.3121,0.0058,10614
4,DOWN,0.3172,0.0,10617
4,DOWN,0.322,0.0234,10611
4,DOWN,0.3259,0.0,10618
4,DOWN,0.3298,0.0058,10614
4,DOWN,0.3341,0.0058,10614
4,DOWN,0.3388,0.0117,10613
4,DOWN,0.3427,0.0234,10611
4,DOWN,0.347,0.0058,10614
4,DOWN,0.3519,0.0,10617
4,DOWN,0.3568,0.0292,10610
4,DOWN,0.3617,0.0,10616
4,DOWN,0.3666,0.0351,10609
4,DOWN,0.3716,0.0175,10612
4,DOWN,0.3755,0.0409,10608
4,DOWN,0.3797,0.0117,10613
4,DOWN,0.3846,0.0117,10613
4,DOWN,0.3896,0.0,10615
4,DOWN,0.3945,0.0117,10613
4,DOWN,0.3996,0.0117,10613
4,DOWN,0.4045,0.0058,10614
4,DOWN,0.4093,0.0819,10601
4,DOWN,0.4143,0.0,10618
4,DOWN,0.4191,0.0,10616
4,DOWN,0.423,0.0,10615
4,DOWN,0.4273,0.0,10615
4,DOWN,0.4322,0.0,10615
4,DOWN,0.4371,0.0,10617
4,DOWN,0.442,0.0117,10613
4,DOWN,0.4459,0.0058,10614
4,DOWN,0.4502,0.0117,10613
4,DOWN,0.4551,0.0,10615
4,DOWN,0.46,0.0292,10610
4,DOWN,0.4649,0.0,10616
4,DOWN,0.4698,0.0,10617
4,DOWN,0.4737,0.0,10616
4,DOWN,0.4779,0.0,10617
4,DOWN,0.4828,0.0175,10612
4,DOWN,0.4878,0.0,10615
4,DOWN,0.4926,0.0,10617
4,DOWN,0.4966,0.0,10619
4,DOWN,0.5005,0.0,10618
4,DOWN,0.5047,0.0,10616
4,DOWN,0.5097,0.0,10615
4,DOWN,0.5146,0.0058,10614
4,DOWN,0.5195,0.0,10616
4,DOWN,0.5244,0.0175,10612
4,DOWN,0.5296,0.0058,10614
4,DOWN,0.5344,0.0526,10606
4,DOWN,0.5383,0.0,10618
4,DOWN,0.5425,0.0,10619
4,DOWN,0.5474,0.0,10620
4,DOWN,0.5522,0.0351,10609
4,DOWN,0.5573,0.0117,10613
4,DOWN,0.5621,0.0175,10612
4,DOWN,0.5664,0.0409,10608
4,DOWN,0.5712,0.0,10615
4,DOWN,0.5763,0.0,10617
4,DOWN,0.5813,0.0117,10613
4,DOWN,0.586,0.0058,10614
4,DOWN,0.5899,0.0175,10612
4,DOWN,0.5942,0.0,10615
4,DOWN,0.5991,0.0058,10614
4,DOWN,0.6039,0.0292,10610
4,DOWN,0.6078,0.0,10615
4,DOWN,0.6129,0.0117,10613
4,DOWN,0.6177,0.0117,10613
4,DOWN,0.6217,0.0058,10614
4,DOWN,0.6256,0.0058,10614
4,DOWN,0.6298,0.0175,10612
4,DOWN,0.6347,0.0175,10612
4,DOWN,0.6396,0.0058,10614
4,DOWN,0.6445,0.0,10616
4,DOWN,0.6485,0.0,10615
4,DOWN,0.6524,0.0,10616
4,DOWN,0.6566,0.0,10617
4,DOWN,0.6615,0.0,10616
4,DOWN,0.6665,0.0058,10614
4,DOWN,0.6714,0.0175,10612
4,DOWN,0.6752,0.0175,10612
4,DOWN,0.6795,0.0058,10614
4,DOWN,0.6844,0.0,10619
4,DOWN,0.6893,0.0,10616
4,DOWN,0.6942,0.0058,10614
4,DOWN,0.6991,0.0234,10611
4,DOWN,0.7031,0.0175,10612
4,DOWN,0.7073,0.0234,10611
4,DOWN,0.7122,0.0292,10610
4,DOWN,0.7172,0.0058,10614
4,DOWN,0.7219,0.0292,10610
4,DOWN,0.7261,0.0351,10609
4,DOWN,0.7311,0.0292,10610
4,DOWN,0.7359,0.0175,10612
4,DOWN,0.7409,0.0,10617
4,DOWN,0.7458,0.0234,10611
4,DOWN,0.7497,0.0058,10614
4,DOWN,0.7539,0.0468,10607
4,DOWN,0.7588,0.0292,10610
4,DOWN,0.7638,0.0292,10610
4,DOWN,0.7687,0.0526,10606
4,DOWN,0.7736,0.0117,10613
4,DOWN,0.7775,0.0117,10613
4,DOWN,0.7817,0.0058,10614
4,DOWN,0.7867,0.0117,10613
4,DOWN,0.7916,0.0,10617
4,DOWN,0.7965,0.0,10616
4,DOWN,0.8014,0.0,10617
4,DOWN,0.8053,0.0,10616
4,DOWN,0.8095,0.0,10618
4,DOWN,0.8145,0.0,10617
4,DOWN,0.8194,0.0,10618
4,DOWN,0.8242,0.0,10618
4,DOWN,0.8285,0.0,10615
4,DOWN,0.8333,0.0175,10612
4,DOWN,0.8384,0.0175,10612
4,DOWN,0.8432,0.0468,10607
4,DOWN,0.8481,0.0,10615
4,DOWN,0.8533,0.0,10616
4,DOWN,0.858,0.0058,10614
4,DOWN,0.8619,0.0,10615
4,DOWN,0.8662,0.0292,10610
4,DOWN,0.8712,0.0175,10612
4,DOWN,0.8759,0.0117,10613
4,DOWN,0.8798,0.0117,10613
4,DOWN,0.8841,0.0,10615
4,DOWN,0.889,0.0234,10611
4,DOWN,0.8938,0.0,10615
4,DOWN,0.8977,0.0058,10614
4,DOWN,0.9019,0.0468,10607
4,DOWN,0.9068,0.0,10616
4,DOWN,0.9117,0.0,10615
4,DOWN,0.9166,0.0058,10614
4,DOWN,0.9215,0.0,10615
4,DOWN,0.9254,0.0058,10614
4,DOWN,0.9297,0.0,10616
4,DOWN,0.9346,0.0058,10614
4,DOWN,0.9395,0.0292,10610
4,DOWN,0.9444,0.0175,10612
4,DOWN,0.9493,0.0,10615
4,DOWN,0.9532,0.0058,10614
4,DOWN,0.9574,0.0,10615
4,DOWN,0.9623,0.0175,10612
4,DOWN,0.9672,0.0,10616
4,DOWN,0.9721,0.0292,10610
4,DOWN,0.9761,0.0,10617
4,DOWN,0.9803,0.0175,10612
4,DOWN,0.9853,0.0,10616
4,DOWN,0.9901,0.0,10617
4,DOWN,0.995,0.0058,10614
4,DOWN,0.9999,0.0117,10613
4,DOWN,1.0038,0.0351,10609
4,DOWN,1.0081,0.0292,10610
4,DOWN,1.0131,0.0058,10614
4,DOWN,1.0178,0.0,10617
4,DOWN,1.0218,0.0585,10605
4,DOWN,1.026,0.0,10617
4,DOWN,1.0309,0.0,10615
4,DOWN,1.0358,0.0292,10610
4,DOWN,1.0408,0.0292,10610
4,DOWN,1.0457,0.0117,10613
4,DOWN,1.0496,0.0175,10612
4,DOWN,1.0538,0.0,10616
4,DOWN,1.0587,0.0234,10611
4,DOWN,1.0637,0.0117,10613
4,DOWN,1.0686,0.0117,10613
4,DOWN,1.0735,0.0351,10609
4,DOWN,1.0786,0.0175,10612
4,DOWN,1.0835,0.0234,10611
4,DOWN,1.0885,0.0234,10611
4,DOWN,1.0934,0.0175,10612
4,DOWN,1.0985,0.0,10616
5,UP,-0.0028,0.0292,10610
5,UP,0.0024,0.5497,10521
5,UP,0.0071,1.0813,10431
5,UP,0.0121,1.4937,10365
5,UP,0.0171,1.7188,10329
5,UP,0.0221,1.6875,10334
5,UP,0.027,1.4,10380
5,UP,0.0318,1.0938,10429
5,UP,0.0358,0.7076,10494
5,UP,0.04,0.2164,10578
5,UP,0.0449,0.3977,10547
5,UP,0.0498,0.5965,10513
5,UP,0.0547,0.5439,10522
5,UP,0.0596,0.3626,10553
5,UP,0.0635,0.2164,10578
5,UP,0.0678,0.3041,10563
5,UP,0.0727,0.2924,10565
5,UP,0.0776,0.269,10569
5,UP,0.0825,0.2222,10577
5,UP,0.0864,0.2398,10574
5,UP,0.0906,0.2222,10577
5,UP,0.0956,0.2105,10579
6,DOWN,-0.0045,0.2105,10579
6,DOWN,0.0007,0.1579,10588
6,DOWN,0.0053,0.0175,10612
6,DOWN,0.0095,0.0468,10607
6,DOWN,0.0144,0.0351,10609
6,DOWN,0.0193,0.0,10619
6,DOWN,0.0242,0.0175,10612
6,DOWN,0.0281,0.0292,10610
6,DOWN,0.0323,0.0,10619
6,DOWN,0.0372,0.0,10616
6,DOWN,0.0422,0.0058,10614
6,DOWN,0.0471,0.0,10615
6,DOWN,0.052,0.0,10617
6,DOWN,0.0559,0.0,10619
6,DOWN,0.0601,0.0117,10613
6,DOWN,0.0651,0.0,10618
6,DOWN,0.07,0.0,10617
6,DOWN,0.0749,0.0175,10612
6,DOWN,0.0798,0.0,10622
6,DOWN,0.0837,0.0058,10614
6,DOWN,0.0879,0.0,10619
6,DOWN,0.0928,0.0,10616
6,DOWN,0.0978,0.0058,10614
7,UP,-0.0033,0.0,10617
7,UP,0.0018,0.462,10536
7,UP,0.0066,1.05,10436
7,UP,0.0118,1.475,10368
7,UP,0.0165,1.6625,10338
7,UP,0.0205,1.7063,10331
7,UP,0.0256,1.4812,10367
7,UP,0.0305,1.175,10416
7,UP,0.0356,0.7251,10491
7,UP,0.0405,0.193,10582
7,UP,0.0453,0.386,10549
7,UP,0.0505,0.5731,10517
7,UP,0.0552,0.4854,10532
7,UP,0.0604,0.3158,10561
7,UP,0.0652,0.1754,10585
7,UP,0.0703,0.2456,10573
7,UP,0.0752,0.2456,10573
7,UP,0.0803,0.2105,10579
7,UP,0.085,0.2924,10565
7,UP,0.0892,0.2105,10579
7,UP,0.094,0.2632,10570
7,UP,0.0979,0.2339,10575
8,DOWN,-0.0032,0.2456,10573
8,DOWN,0.001,0.1813,10584
8,DOWN,0.0059,0.0819,10601
8,DOWN,0.0108,0.0936,10599
8,DOWN,0.0157,0.0526,10606
8,DOWN,0.0196,0.0234,10611
8,DOWN,0.0239,0.0526,10606
8,DOWN,0.0288,0.0351,10609
8,DOWN,0.0337,0.0,10619
8,DOWN,0.0386,0.0409,10608
8,DOWN,0.0435,0.0,10618
8,DOWN,0.0474,0.0526,10606
8,DOWN,0.0514,0.0,10620
8,DOWN,0.0556,0.0,10617
8,DOWN,0.0605,0.0,10616
8,DOWN,0.0654,0.0,10617
8,DOWN,0.0703,0.0,10620
8,DOWN,0.0742,0.0,10619
8,DOWN,0.0784,0.0,10616
8,DOWN,0.0833,0.0,10619
8,DOWN,0.0882,0.0,10619
8,DOWN,0.0932,0.0,10621
8,DOWN,0.0971,0.0234,10611
8,DOWN,0.1013,0.0,10620
8,DOWN,0.1062,0.0058,10614
8,DOWN,0.1112,0.0,10617
8,DOWN,0.116,0.0,10620
8,DOWN,0.1209,0.0,10617
8,DOWN,0.1248,0.0,10622
8,DOWN,0.1291,0.0,10619
8,DOWN,0.134,0.0,10621
8,DOWN,0.1389,0.0058,10614
8,DOWN,0.1438,0.0117,10613
8,DOWN,0.1487,0.0,10619
8,DOWN,0.1526,0.0,10616
8,DOWN,0.1569,0.0,10620
8,DOWN,0.1618,0.0,10615
8,DOWN,0.1667,0.0,10620
8,DOWN,0.1716,0.0,10619
8,DOWN,0.1755,0.0,10619
8,DOWN,0.1797,0.0,10618
8,DOWN,0.1846,0.0,10620
8,DOWN,0.1895,0.0,10623
8,DOWN,0.1945,0.0,10625
8,DOWN,0.1994,0.0,10623
8,DOWN,0.2033,0.0,10623
8,DOWN,0.2075,0.0117,10613
8,DOWN,0.2124,0.0,10623
8,DOWN,0.2173,0.0,10622
8,DOWN,0.2222,0.0,10620
8,DOWN,0.2261,0.0,10623
8,DOWN,0.2303,0.0,10615
8,DOWN,0.2353,0.0058,10614
8,DOWN,0.2402,0.0175,10612
8,DOWN,0.2452,0.0,10615
8,DOWN,0.2502,0.0058,10614
8,DOWN,0.2552,0.0,10620
8,DOWN,0.2599,0.0,10620
8,DOWN,0.2641,0.0,10615
8,DOWN,0.269,0.0,10621
8,DOWN,0.2739,0.0,10618
8,DOWN,0.2789,0.0175,10612
8,DOWN,0.2837,0.0,10622
8,DOWN,0.2876,0.0,10621
8,DOWN,0.2919,0.0058,10614
8,DOWN,0.2968,0.0,10615
8,DOWN,0.3017,0.0,10621
8,DOWN,0.3066,0.0,10621
8,DOWN,0.3105,0.0,10620
8,DOWN,0.3144,0.0,10620
8,DOWN,0.3187,0.0,10619
8,DOWN,0.3236,0.0175,10612
8,DOWN,0.3285,0.0,10624
8,DOWN,0.3323,0.0,10623
8,DOWN,0.3366,0.0234,10611
8,DOWN,0.3415,0.0,10620
8,DOWN,0.3464,0.0234,10611
8,DOWN,0.3513,0.0,10624
8,DOWN,0.3552,0.0,10618
8,DOWN,0.3594,0.0,10622
8,DOWN,0.3643,0.0,10621
8,DOWN,0.3692,0.0409,10608
8,DOWN,0.3742,0.0,10624
8,DOWN,0.378,0.0,10622
8,DOWN,0.3823,0.0,10623
8,DOWN,0.3872,0.0,10620
8,DOWN,0.3921,0.0,10620
8,DOWN,0.397,0.0,10621
8,DOWN,0.4019,0.0,10623
8,DOWN,0.4058,0.0,10622
8,DOWN,0.41,0.0,10622
8,DOWN,0.415,0.0,10621
8,DOWN,0.4199,0.0,10624
8,DOWN,0.4248,0.0,10617
8,DOWN,0.4287,0.0,10618
8,DOWN,0.4329,0.0,10619
8,DOWN,0.4378,0.0,10616
8,DOWN,0.4427,0.0,10620
8,DOWN,0.4476,0.0,10616
8,DOWN,0.4515,0.0,10622
8,DOWN,0.4554,0.0,10621
8,DOWN,0.4596,0.0,10621
8,DOWN,0.4645,0.0,10621
8,DOWN,0.4695,0.0,10617
8,DOWN,0.4743,0.0,10618
8,DOWN,0.4783,0.0,10616
8,DOWN,0.4825,0.0,10619
8,DOWN,0.4874,0.0,10619
8,DOWN,0.4923,0.0058,10614
8,DOWN,0.4972,0.0,10618
8,DOWN,0.5012,0.0,10615
8,DOWN,0.5053,0.0,10618
8,DOWN,0.5103,0.0,10619
8,DOWN,0.5152,0.0,10620
8,DOWN,0.5201,0.0,10620
8,DOWN,0.525,0.0,10619
8,DOWN,0.5289,0.0,10620
8,DOWN,0.5332,0.0,10618
8,DOWN,0.538,0.0,10619
8,DOWN,0.543,0.0,10618
8,DOWN,0.5479,0.0,10617
8,DOWN,0.5528,0.0,10618
8,DOWN,0.5567,0.0,10618
8,DOWN,0.5609,0.0,10616
8,DOWN,0.5658,0.0,10616
8,DOWN,0.5708,0.0,10618
8,DOWN,0.5757,0.0,10619
8,DOWN,0.5796,0.0,10620
8,DOWN,0.5838,0.0,10619
8,DOWN,0.5887,0.0,10621
8,DOWN,0.5936,0.0,10622
8,DOWN,0.5985,0.0,10622
8,DOWN,0.6034,0.0,10622
8,DOWN,0.6073,0.0,10621
8,DOWN,0.6116,0.0409,10608
8,DOWN,0.6165,0.0,10618
8,DOWN,0.6214,0.0,10621
8,DOWN,0.6263,0.0,10621
8,DOWN,0.6302,0.0,10618
8,DOWN,0.6344,0.0,10620
8,DOWN,0.6393,0.0,10620
8,DOWN,0.6442,0.0058,10614
8,DOWN,0.6492,0.0,10621
8,DOWN,0.654,0.0,10620
8,DOWN,0.6579,0.0,10620
8,DOWN,0.6622,0.0,10615
8,DOWN,0.6671,0.0,10623
8,DOWN,0.672,0.0,10617
8,DOWN,0.6769,0.0,10623
8,DOWN,0.6808,0.0,10616
8,DOWN,0.6847,0.0,10620
8,DOWN,0.689,0.0,10619
8,DOWN,0.6939,0.0,10621
8,DOWN,0.6988,0.0,10619
8,DOWN,0.7037,0.0,10621
8,DOWN,0.7076,0.0,10619
8,DOWN,0.7118,0.0,10618
8,DOWN,0.7167,0.0,10618
8,DOWN,0.7217,0.0,10616
8,DOWN,0.7266,0.0,10619
8,DOWN,0.7315,0.0,10617
8,DOWN,0.7354,0.0,10619
8,DOWN,0.7396,0.0,10618
8,DOWN,0.7445,0.0,10620
8,DOWN,0.7494,0.0,10619
8,DOWN,0.7533,0.0,10619
8,DOWN,0.7575,0.0,10616
8,DOWN,0.7624,0.0,10617
8,DOWN,0.7673,0.0,10619
8,DOWN,0.7722,0.0,10618
8,DOWN,0.7772,0.0,10620
8,DOWN,0.7811,0.0,10620
8,DOWN,0.7853,0.0,10619
8,DOWN,0.7902,0.0,10619
8,DOWN,0.7952,0.0,10616
8,DOWN,0.8,0.0,10616
8,DOWN,0.8043,0.0,10615
8,DOWN,0.809,0.0,10621
8,DOWN,0.8129,0.0,10621
8,DOWN,0.8171,0.0,10618
8,DOWN,0.8221,0.0,10618
8,DOWN,0.827,0.0,10618
8,DOWN,0.8318,0.0,10616
8,DOWN,0.836,0.0,10620
8,DOWN,0.8409,0.0,10615
8,DOWN,0.8458,0.0,10619
8,DOWN,0.8508,0.0,10620
8,DOWN,0.8559,0.0,10617
8,DOWN,0.8608,0.0,10618
8,DOWN,0.8657,0.0,10620
8,DOWN,0.8706,0.0,10619
8,DOWN,0.8757,0.0,10621
8,DOWN,0.8806,0.0,10618
8,DOWN,0.8855,0.0,10619
8,DOWN,0.8904,0.0,10617
8,DOWN,0.8943,0.0,10619
8,DOWN,0.8985,0.0,10615
8,DOWN,0.9034,0.0,10618
8,DOWN,0.9083,0.0,10616
8,DOWN,0.9132,0.0,10616
8,DOWN,0.9171,0.0,10617
8,DOWN,0.921,0.0,10623
8,DOWN,0.9252,0.0,10616
8,DOWN,0.9302,0.0,10620
8,DOWN,0.9351,0.0,10617
8,DOWN,0.94,0.0,10617
8,DOWN,0.9439,0.0,10617
8,DOWN,0.9481,0.0,10615
8,DOWN,0.953,0.0,10619
8,DOWN,0.958,0.0,10621
8,DOWN,0.9629,0.0,10621
8,DOWN,0.9677,0.0,10622
8,DOWN,0.9716,0.0,10619
8,DOWN,0.9759,0.0,10620
8,DOWN,0.9808,0.0,10620
8,DOWN,0.9857,0.0,10621
8,DOWN,0.9906,0.0,10623
8,DOWN,0.9945,0.0,10619
8,DOWN,0.9988,0.0,10619
8,DOWN,1.0037,0.0175,10612
8,DOWN,1.0086,0.0,10619
8,DOWN,1.0135,0.0,10618
8,DOWN,1.0174,0.0,10616
8,DOWN,1.0216,0.0,10621
8,DOWN,1.0265,0.0,10618
8,DOWN,1.0314,0.0,10617
8,DOWN,1.0363,0.0,10619
8,DOWN,1.0402,0.0,10624
8,DOWN,1.0444,0.0175,10612
8,DOWN,1.0493,0.0234,10611
8,DOWN,1.0542,0.0,10620
8,DOWN,1.0592,0.0,10622
8,DOWN,1.0631,0.0,10622
8,DOWN,1.067,0.0,10617
8,DOWN,1.0712,0.0,10622
8,DOWN,1.0761,0.0,10615
8,DOWN,1.081,0.0,10621
8,DOWN,1.0859,0.0,10622
8,DOWN,1.0898,0.0175,10612
8,DOWN,1.094,0.0,10621
8,DOWN,1.0991,0.0,10622
9,UP,-0.0022,0.0117,10613
9,UP,0.0029,0.5848,10515
9,UP,0.0077,1.1375,10422
9,UP,0.0129,1.475,10368
9,UP,0.0176,1.6625,10338
9,UP,0.0227,1.5688,10353
9,UP,0.0276,1.3188,10393
9,UP,0.0328,0.9825,10447
9,UP,0.0376,0.4795,10533
9,UP,0.0427,0.2047,10580
9,UP,0.0476,0.5146,10527
9,UP,0.0524,0.6023,10512
9,UP,0.0566,0.5439,10522
9,UP,0.0614,0.3684,10552
9,UP,0.0666,0.193,10582
9,UP,0.0714,0.269,10569
9,UP,0.0765,0.3275,10559
9,UP,0.0813,0.1579,10588
9,UP,0.0864,0.2515,10572
9,UP,0.0911,0.2749,10568
9,UP,0.096,0.2222,10577
9,UP,0.0999,0.1813,10584
10,DOWN,-0.0007,0.2222,10577
10,DOWN,0.0042,0.1287,10593
10,DOWN,0.0089,0.0234,10611
10,DOWN,0.0128,0.0585,10605
10,DOWN,0.017,0.0526,10606
10,DOWN,0.022,0.0234,10611
10,DOWN,0.0269,0.0468,10607
10,DOWN,0.0319,0.0175,10612
10,DOWN,0.0369,0.0,10616
10,DOWN,0.0418,0.0175,10612
10,DOWN,0.0467,0.0,10615
10,DOWN,0.0516,0.0,10616
10,DOWN,0.0566,0.0,10621
10,DOWN,0.0605,0.0,10619
10,DOWN,0.0647,0.0,10621
10,DOWN,0.0696,0.0,10623
10,DOWN,0.0745,0.0058,10614
10,DOWN,0.0784,0.0,10624
10,DOWN,0.0827,0.0,10624
10,DOWN,0.0874,0.0,10616
10,DOWN,0.0913,0.0,10624
10,DOWN,0.0955,0.0,10627
10,DOWN,0.1004,0.0,10618
11,UP,-0.0007,0.1637,10587
11,UP,0.0043,0.7719,10483
11,UP,0.0094,1.2,10412
11,UP,0.0143,1.5,10364
11,UP,0.0192,1.55,10356
11,UP,0.0241,1.3687,10385
11,UP,0.029,1.1062,10427
11,UP,0.0329,0.8129,10476
11,UP,0.0372,0.345,10556
11,UP,0.0421,0.2281,10576
11,UP,0.047,0.4269,10542
11,UP,0.0519,0.4912,10531
11,UP,0.0568,0.386,10549
11,UP,0.0607,0.2222,10577
11,UP,0.065,0.193,10582
11,UP,0.0699,0.2865,10566
11,UP,0.0748,0.2281,10576
11,UP,0.0797,0.1813,10584
11,UP,0.0847,0.2398,10574
11,UP,0.0898,0.1813,10584
11,UP,0.0946,0.2222,10577
11,UP,0.0997,0.193,10582
12,DOWN,-0.0005,0.0994,10598
12,DOWN,0.0046,0.0468,10607
12,DOWN,0.0094,0.0936,10599
12,DOWN,0.0145,0.0292,10610
12,DOWN,0.0193,0.0292,10610
12,DOWN,0.0245,0.0,10617
12,DOWN,0.0292,0.0,10616
12,DOWN,0.0343,0.0,10621
12,DOWN,0.0394,0.0,10621
12,DOWN,0.0443,0.0,10621
12,DOWN,0.0493,0.0,10624
12,DOWN,0.0541,0.0,10623
12,DOWN,0.0592,0.0,10623
12,DOWN,0.064,0.0,10622
12,DOWN,0.0682,0.0,10623
12,DOWN,0.0732,0.0,10626
12,DOWN,0.0778,0.0,10622
12,DOWN,0.0817,0.0,10623
12,DOWN,0.086,0.0,10622
12,DOWN,0.0909,0.0,10622
12,DOWN,0.0958,0.0,10624
12,DOWN,0.1007,0.0,10626
12,DOWN,0.1046,0.0,10622
12,DOWN,0.1089,0.0,10624
12,DOWN,0.1137,0.0,10623
12,DOWN,0.1186,0.0,10623
12,DOWN,0.1236,0.0,10624
12,DOWN,0.1274,0.0,10624
12,DOWN,0.1317,0.0,10622
12,DOWN,0.1366,0.0,10620
12,DOWN,0.1415,0.0,10623
12,DOWN,0.1464,0.0,10618
12,DOWN,0.1503,0.0,10621
12,DOWN,0.1542,0.0,10622
12,DOWN,0.1584,0.0,10622
12,DOWN,0.1633,0.0,10624
12,DOWN,0.1683,0.0,10621
12,DOWN,0.1721,0.0,10621
12,DOWN,0.1764,0.0,10622
12,DOWN,0.1813,0.0,10621
12,DOWN,0.1862,0.0,10622
12,DOWN,0.1911,0.0,10623
12,DOWN,0.196,0.0,10621
12,DOWN,0.1999,0.0,10621
12,DOWN,0.2041,0.0,10623
12,DOWN,0.209,0.0,10622
12,DOWN,0.2139,0.0,10623
12,DOWN,0.2188,0.0,10623
12,DOWN,0.2227,0.0,10625
12,DOWN,0.227,0.0,10622
12,DOWN,0.2319,0.0,10623
12,DOWN,0.2368,0.0,10626
12,DOWN,0.2417,0.0,10625
12,DOWN,0.2466,0.0,10623
