stroke_no,direction,time_s,position_mm,raw_value
20,DOWN,0.6292,0.2807,10567
20,DOWN,0.6335,0.2924,10565
20,DOWN,0.6384,0.2982,10564
20,DOWN,0.6433,0.3041,10563
20,DOWN,0.6482,0.2924,10565
20,DOWN,0.6531,0.2982,10564
20,DOWN,0.657,0.2865,10566
20,DOWN,0.6613,0.2865,10566
20,DOWN,0.6662,0.2924,10565
20,DOWN,0.6711,0.2924,10565
20,DOWN,0.676,0.3041,10563
20,DOWN,0.6799,0.3041,10563
20,DOWN,0.6841,0.3158,10561
20,DOWN,0.689,0.3099,10562
20,DOWN,0.6939,0.3099,10562
20,DOWN,0.6989,0.3158,10561
20,DOWN,0.7038,0.2865,10566
20,DOWN,0.7077,0.2865,10566
20,DOWN,0.7119,0.3041,10563
20,DOWN,0.7169,0.2982,10564
20,DOWN,0.7217,0.2924,10565
20,DOWN,0.7266,0.2749,10568
20,DOWN,0.7316,0.2865,10566
20,DOWN,0.7355,0.3333,10558
20,DOWN,0.7397,0.2924,10565
20,DOWN,0.7446,0.2924,10565
20,DOWN,0.7495,0.3041,10563
20,DOWN,0.7545,0.2924,10565
20,DOWN,0.7594,0.2982,10564
20,DOWN,0.7633,0.3041,10563
20,DOWN,0.7672,0.2924,10565
20,DOWN,0.7714,0.2865,10566
20,DOWN,0.7763,0.2924,10565
20,DOWN,0.7813,0.2807,10567
20,DOWN,0.7862,0.2807,10567
20,DOWN,0.79,0.2924,10565
20,DOWN,0.7943,0.2865,10566
20,DOWN,0.7992,0.3099,10562
20,DOWN,0.8041,0.3392,10557
20,DOWN,0.809,0.2865,10566
20,DOWN,0.8129,0.2924,10565
20,DOWN,0.8171,0.3099,10562
20,DOWN,0.822,0.2865,10566
20,DOWN,0.827,0.2982,10564
20,DOWN,0.8319,0.2924,10565
20,DOWN,0.8368,0.3275,10559
20,DOWN,0.8407,0.3158,10561
20,DOWN,0.8449,0.2982,10564
20,DOWN,0.8499,0.2982,10564
20,DOWN,0.8548,0.2924,10565
20,DOWN,0.8597,0.2807,10567
20,DOWN,0.8646,0.2807,10567
20,DOWN,0.8685,0.2924,10565
20,DOWN,0.8727,0.2924,10565
20,DOWN,0.8776,0.2982,10564
20,DOWN,0.8826,0.3041,10563
20,DOWN,0.8876,0.3041,10563
20,DOWN,0.8927,0.2982,10564
20,DOWN,0.8976,0.2924,10565
20,DOWN,0.9025,0.2982,10564
20,DOWN,0.9074,0.3099,10562
20,DOWN,0.9122,0.2865,10566
20,DOWN,0.9173,0.2807,10567
20,DOWN,0.9223,0.2865,10566
20,DOWN,0.9274,0.2749,10568
20,DOWN,0.9322,0.2749,10568
20,DOWN,0.9373,0.269,10569
20,DOWN,0.9421,0.2632,10570
20,DOWN,0.9473,0.2807,10567
20,DOWN,0.952,0.2807,10567
20,DOWN,0.9571,0.2632,10570
20,DOWN,0.962,0.2982,10564
20,DOWN,0.9671,0.3041,10563
20,DOWN,0.9719,0.2924,10565
20,DOWN,0.9758,0.2807,10567
20,DOWN,0.98,0.3158,10561
20,DOWN,0.9849,0.2807,10567
20,DOWN,0.9898,0.2982,10564
20,DOWN,0.9947,0.2982,10564
20,DOWN,0.9996,0.3041,10563
20,DOWN,1.0036,0.2982,10564
20,DOWN,1.0075,0.2807,10567
20,DOWN,1.0117,0.2865,10566
20,DOWN,1.0166,0.2924,10565
20,DOWN,1.0215,0.2924,10565
20,DOWN,1.0264,0.2982,10564
20,DOWN,1.0303,0.3041,10563
20,DOWN,1.0343,0.3099,10562
20,DOWN,1.0385,0.3099,10562
20,DOWN,1.0434,0.3099,10562
20,DOWN,1.0483,0.2982,10564
20,DOWN,1.0532,0.2924,10565
20,DOWN,1.0571,0.3099,10562
20,DOWN,1.0613,0.3099,10562
20,DOWN,1.0663,0.2865,10566
20,DOWN,1.0712,0.2924,10565
20,DOWN,1.0761,0.3041,10563
20,DOWN,1.08,0.2865,10566
20,DOWN,1.0842,0.2982,10564
20,DOWN,1.0891,0.2982,10564
20,DOWN,1.094,0.2924,10565
20,DOWN,1.0989,0.2865,10566
21,UP,-0.0022,0.2982,10564
21,UP,0.0018,0.614,10510
21,UP,0.0069,0.8596,10468
21,UP,0.0118,0.8421,10471
21,UP,0.0167,0.7836,10481
21,UP,0.0206,0.5965,10513
21,UP,0.0248,0.5088,10528
21,UP,0.0297,0.5673,10518
21,UP,0.0347,0.5205,10526
21,UP,0.0396,0.5322,10524
21,UP,0.0445,0.4912,10531
21,UP,0.0484,0.5088,10528
21,UP,0.0526,0.5205,10526
21,UP,0.0575,0.4912,10531
21,UP,0.0624,0.5029,10529
21,UP,0.0673,0.5146,10527
21,UP,0.0712,0.5088,10528
21,UP,0.0755,0.4854,10532
21,UP,0.0804,0.5439,10522
21,UP,0.0853,0.4971,10530
21,UP,0.0902,0.4795,10533
21,UP,0.0941,0.4912,10531
21,UP,0.0983,0.5146,10527
22,DOWN,-0.0017,0.4971,10530
22,DOWN,0.0032,0.3333,10558
22,DOWN,0.008,0.3801,10550
22,DOWN,0.0122,0.462,10536
22,DOWN,0.0171,0.386,10549
22,DOWN,0.022,0.3509,10555
22,DOWN,0.027,0.3801,10550
22,DOWN,0.0308,0.345,10556
22,DOWN,0.0351,0.3158,10561
22,DOWN,0.04,0.345,10556
22,DOWN,0.0449,0.3333,10558
22,DOWN,0.0498,0.2982,10564
22,DOWN,0.0547,0.3275,10559
22,DOWN,0.0586,0.3392,10557
22,DOWN,0.0628,0.3158,10561
22,DOWN,0.0678,0.3041,10563
22,DOWN,0.0727,0.3216,10560
22,DOWN,0.0776,0.345,10556
22,DOWN,0.0825,0.3275,10559
22,DOWN,0.0874,0.2865,10566
22,DOWN,0.0913,0.3392,10557
22,DOWN,0.0956,0.3275,10559
22,DOWN,0.1006,0.3099,10562
23,UP,-0.0006,0.4854,10532
23,UP,0.0044,0.7602,10485
23,UP,0.0094,0.8304,10473
23,UP,0.0144,0.7602,10485
23,UP,0.0193,0.538,10523
23,UP,0.0241,0.4971,10530
23,UP,0.0281,0.5322,10524
23,UP,0.0323,0.5556,10520
23,UP,0.0372,0.5439,10522
23,UP,0.0421,0.5263,10525
23,UP,0.047,0.5322,10524
23,UP,0.052,0.5322,10524
23,UP,0.0558,0.5205,10526
23,UP,0.0601,0.4795,10533
23,UP,0.065,0.5146,10527
23,UP,0.0699,0.5088,10528
23,UP,0.0748,0.5029,10529
23,UP,0.0787,0.4971,10530
23,UP,0.083,0.4854,10532
23,UP,0.0878,0.5146,10527
23,UP,0.0927,0.5322,10524
23,UP,0.0976,0.5205,10526
24,DOWN,-0.0024,0.5088,10528
24,DOWN,0.0015,0.4211,10543
24,DOWN,0.0066,0.3275,10559
24,DOWN,0.0115,0.3977,10547
24,DOWN,0.0164,0.2924,10565
24,DOWN,0.0203,0.3041,10563
24,DOWN,0.0245,0.3509,10555
24,DOWN,0.0295,0.3041,10563
24,DOWN,0.0344,0.2807,10567
24,DOWN,0.0393,0.2924,10565
24,DOWN,0.0442,0.2749,10568
24,DOWN,0.0481,0.2924,10565
24,DOWN,0.0523,0.2982,10564
24,DOWN,0.0573,0.3158,10561
24,DOWN,0.0621,0.3158,10561
24,DOWN,0.067,0.2924,10565
24,DOWN,0.071,0.2865,10566
24,DOWN,0.0752,0.3099,10562
24,DOWN,0.0801,0.3099,10562
24,DOWN,0.085,0.2749,10568
24,DOWN,0.09,0.3099,10562
24,DOWN,0.0948,0.3158,10561
24,DOWN,0.0987,0.2865,10566
24,DOWN,0.103,0.2982,10564
24,DOWN,0.108,0.3041,10563
24,DOWN,0.1128,0.2749,10568
24,DOWN,0.1177,0.2924,10565
24,DOWN,0.1226,0.2865,10566
24,DOWN,0.1265,0.2924,10565
24,DOWN,0.1305,0.2865,10566
24,DOWN,0.1347,0.2924,10565
24,DOWN,0.1396,0.2924,10565
24,DOWN,0.1445,0.3216,10560
24,DOWN,0.1495,0.2865,10566
24,DOWN,0.1534,0.2865,10566
24,DOWN,0.1573,0.2865,10566
24,DOWN,0.1615,0.2924,10565
24,DOWN,0.1664,0.2924,10565
24,DOWN,0.1713,0.2982,10564
24,DOWN,0.1762,0.2982,10564
24,DOWN,0.1801,0.3041,10563
24,DOWN,0.1844,0.3099,10562
24,DOWN,0.1893,0.2865,10566
24,DOWN,0.1942,0.2982,10564
24,DOWN,0.1991,0.2982,10564
24,DOWN,0.204,0.3216,10560
24,DOWN,0.208,0.3041,10563
24,DOWN,0.2121,0.2982,10564
24,DOWN,0.2171,0.2924,10565
24,DOWN,0.222,0.2982,10564
24,DOWN,0.2269,0.3041,10563
24,DOWN,0.2308,0.3099,10562
24,DOWN,0.2347,0.3041,10563
24,DOWN,0.239,0.3041,10563
24,DOWN,0.2438,0.2982,10564
24,DOWN,0.2487,0.3099,10562
24,DOWN,0.2537,0.2982,10564
24,DOWN,0.2576,0.2982,10564
24,DOWN,0.2618,0.2982,10564
24,DOWN,0.2667,0.3041,10563
24,DOWN,0.2716,0.3041,10563
24,DOWN,0.2766,0.2924,10565
24,DOWN,0.2815,0.2807,10567
24,DOWN,0.2864,0.3158,10561
24,DOWN,0.2903,0.2982,10564
24,DOWN,0.2946,0.2865,10566
24,DOWN,0.2995,0.2924,10565
24,DOWN,0.3044,0.2924,10565
24,DOWN,0.3094,0.3099,10562
24,DOWN,0.3141,0.3099,10562
24,DOWN,0.3184,0.2924,10565
24,DOWN,0.3233,0.3216,10560
24,DOWN,0.3282,0.3041,10563
24,DOWN,0.3331,0.2924,10565
24,DOWN,0.337,0.3041,10563
24,DOWN,0.3413,0.3041,10563
24,DOWN,0.3461,0.2807,10567
24,DOWN,0.3511,0.3275,10559
24,DOWN,0.356,0.2924,10565
24,DOWN,0.3609,0.3041,10563
24,DOWN,0.3648,0.2982,10564
24,DOWN,0.369,0.3158,10561
24,DOWN,0.374,0.2982,10564
24,DOWN,0.3789,0.3333,10558
24,DOWN,0.3838,0.3041,10563
24,DOWN,0.3887,0.2982,10564
24,DOWN,0.3926,0.3041,10563
24,DOWN,0.3965,0.3041,10563
24,DOWN,0.4007,0.3099,10562
24,DOWN,0.4057,0.2515,10572
24,DOWN,0.4106,0.3099,10562
24,DOWN,0.4155,0.3099,10562
24,DOWN,0.4194,0.2865,10566
24,DOWN,0.4236,0.2865,10566
24,DOWN,0.4285,0.2982,10564
24,DOWN,0.4335,0.3158,10561
24,DOWN,0.4384,0.2632,10570
24,DOWN,0.4433,0.3041,10563
24,DOWN,0.4472,0.3041,10563
24,DOWN,0.4514,0.3099,10562
24,DOWN,0.4563,0.3099,10562
24,DOWN,0.4613,0.3041,10563
24,DOWN,0.4661,0.2573,10571
24,DOWN,0.47,0.3099,10562
24,DOWN,0.474,0.2982,10564
24,DOWN,0.4782,0.3041,10563
24,DOWN,0.4831,0.3041,10563
24,DOWN,0.488,0.3099,10562
24,DOWN,0.4929,0.3099,10562
24,DOWN,0.4968,0.2865,10566
24,DOWN,0.5008,0.3041,10563
24,DOWN,0.505,0.2982,10564
24,DOWN,0.5099,0.3041,10563
24,DOWN,0.5148,0.3216,10560
24,DOWN,0.5197,0.269,10569
24,DOWN,0.5236,0.3275,10559
24,DOWN,0.5279,0.2982,10564
24,DOWN,0.5328,0.3099,10562
24,DOWN,0.5377,0.2807,10567
24,DOWN,0.5426,0.2924,10565
24,DOWN,0.5475,0.269,10569
24,DOWN,0.5514,0.2982,10564
24,DOWN,0.5557,0.2865,10566
24,DOWN,0.5606,0.2982,10564
24,DOWN,0.5655,0.2749,10568
24,DOWN,0.5704,0.3099,10562
24,DOWN,0.5753,0.3041,10563
24,DOWN,0.5792,0.2807,10567
24,DOWN,0.5834,0.2865,10566
24,DOWN,0.5883,0.2982,10564
24,DOWN,0.5933,0.2924,10565
24,DOWN,0.5982,0.3041,10563
24,DOWN,0.6021,0.2865,10566
24,DOWN,0.6063,0.2807,10567
24,DOWN,0.6112,0.2807,10567
24,DOWN,0.6161,0.2807,10567
24,DOWN,0.621,0.2807,10567
24,DOWN,0.6259,0.269,10569
24,DOWN,0.6298,0.269,10569
24,DOWN,0.6341,0.2982,10564
24,DOWN,0.639,0.2865,10566
24,DOWN,0.6439,0.2865,10566
24,DOWN,0.6488,0.2982,10564
24,DOWN,0.6537,0.3099,10562
24,DOWN,0.6577,0.2924,10565
24,DOWN,0.6619,0.2924,10565
24,DOWN,0.6668,0.2807,10567
24,DOWN,0.6717,0.2865,10566
24,DOWN,0.6766,0.2982,10564
24,DOWN,0.6816,0.2982,10564
24,DOWN,0.6855,0.2865,10566
24,DOWN,0.6897,0.269,10569
24,DOWN,0.6946,0.2807,10567
24,DOWN,0.6995,0.2865,10566
24,DOWN,0.7044,0.2749,10568
24,DOWN,0.7094,0.2865,10566
24,DOWN,0.7133,0.2982,10564
24,DOWN,0.7175,0.2865,10566
24,DOWN,0.7224,0.2807,10567
24,DOWN,0.7273,0.3099,10562
24,DOWN,0.7322,0.2924,10565
24,DOWN,0.7361,0.3099,10562
24,DOWN,0.74,0.2865,10566
24,DOWN,0.7443,0.2982,10564
24,DOWN,0.7492,0.2924,10565
24,DOWN,0.7541,0.2924,10565
24,DOWN,0.759,0.3041,10563
24,DOWN,0.7629,0.2865,10566
24,DOWN,0.7672,0.2865,10566
24,DOWN,0.772,0.3041,10563
24,DOWN,0.7771,0.3041,10563
24,DOWN,0.7819,0.3158,10561
24,DOWN,0.7868,0.2632,10570
24,DOWN,0.7907,0.3216,10560
24,DOWN,0.795,0.3041,10563
24,DOWN,0.7999,0.3041,10563
24,DOWN,0.8048,0.3099,10562
24,DOWN,0.8098,0.3099,10562
24,DOWN,0.8148,0.2807,10567
24,DOWN,0.8197,0.2982,10564
24,DOWN,0.8247,0.2807,10567
24,DOWN,0.8296,0.2924,10565
24,DOWN,0.8347,0.2749,10568
24,DOWN,0.8396,0.2749,10568
24,DOWN,0.8446,0.2982,10564
24,DOWN,0.8494,0.2749,10568
24,DOWN,0.8544,0.2865,10566
24,DOWN,0.8593,0.2924,10565
24,DOWN,0.8643,0.2924,10565
24,DOWN,0.8692,0.2982,10564
24,DOWN,0.8741,0.2982,10564
24,DOWN,0.8781,0.2865,10566
24,DOWN,0.8823,0.2807,10567
24,DOWN,0.8872,0.2807,10567
24,DOWN,0.8921,0.2807,10567
24,DOWN,0.8971,0.2865,10566
24,DOWN,0.9019,0.269,10569
24,DOWN,0.9058,0.2807,10567
24,DOWN,0.9101,0.2749,10568
24,DOWN,0.915,0.2807,10567
24,DOWN,0.9199,0.2749,10568
24,DOWN,0.9248,0.269,10569
24,DOWN,0.9297,0.2632,10570
24,DOWN,0.9336,0.269,10569
24,DOWN,0.9379,0.2573,10571
24,DOWN,0.9428,0.2573,10571
24,DOWN,0.9477,0.2749,10568
24,DOWN,0.9526,0.2807,10567
24,DOWN,0.9565,0.2749,10568
24,DOWN,0.9607,0.2807,10567
24,DOWN,0.9656,0.2982,10564
24,DOWN,0.9705,0.2807,10567
24,DOWN,0.9754,0.3099,10562
24,DOWN,0.9804,0.3099,10562
24,DOWN,0.9842,0.2865,10566
24,DOWN,0.9885,0.2982,10564
24,DOWN,0.9934,0.3041,10563
24,DOWN,0.9983,0.2982,10564
24,DOWN,1.0032,0.2982,10564
24,DOWN,1.0071,0.3099,10562
24,DOWN,1.0111,0.2807,10567
24,DOWN,1.0153,0.2982,10564
24,DOWN,1.0202,0.2749,10568
24,DOWN,1.0251,0.2982,10564
24,DOWN,1.03,0.2982,10564
24,DOWN,1.0339,0.269,10569
24,DOWN,1.0381,0.269,10569
24,DOWN,1.0431,0.269,10569
24,DOWN,1.048,0.2924,10565
24,DOWN,1.0529,0.2749,10568
24,DOWN,1.0578,0.2749,10568
24,DOWN,1.0617,0.2865,10566
24,DOWN,1.0659,0.2982,10564
24,DOWN,1.0708,0.2749,10568
24,DOWN,1.0758,0.2807,10567
24,DOWN,1.0807,0.2924,10565
24,DOWN,1.0856,0.2924,10565
24,DOWN,1.0895,0.2865,10566
24,DOWN,1.0934,0.2865,10566
24,DOWN,1.0985,0.3041,10563
25,UP,-0.0025,0.3158,10561
25,UP,0.0015,0.614,10510
25,UP,0.0065,0.807,10477
25,UP,0.0115,0.807,10477
25,UP,0.0163,0.7193,10492
25,UP,0.0202,0.5029,10529
25,UP,0.0244,0.5263,10525
25,UP,0.0293,0.5673,10518
25,UP,0.0342,0.5263,10525
25,UP,0.0392,0.4795,10533
25,UP,0.0431,0.5088,10528
25,UP,0.0473,0.4971,10530
25,UP,0.0522,0.5088,10528
25,UP,0.0571,0.5029,10529
25,UP,0.062,0.4971,10530
25,UP,0.0669,0.4971,10530
25,UP,0.0709,0.5146,10527
25,UP,0.0751,0.5029,10529
25,UP,0.08,0.5146,10527
25,UP,0.0849,0.5205,10526
25,UP,0.0898,0.5029,10529
25,UP,0.0948,0.4971,10530
25,UP,0.0987,0.4971,10530
26,DOWN,-0.0021,0.4854,10532
26,DOWN,0.0029,0.3684,10552
26,DOWN,0.0078,0.3684,10552
26,DOWN,0.0127,0.4035,10546
26,DOWN,0.0176,0.3041,10563
26,DOWN,0.0215,0.2924,10565
26,DOWN,0.0254,0.3099,10562
26,DOWN,0.0296,0.2865,10566
26,DOWN,0.0346,0.2515,10572
26,DOWN,0.0395,0.2807,10567
26,DOWN,0.0444,0.269,10569
26,DOWN,0.0483,0.2924,10565
26,DOWN,0.0525,0.269,10569
26,DOWN,0.0574,0.2982,10564
26,DOWN,0.0624,0.2924,10565
26,DOWN,0.0672,0.269,10569
26,DOWN,0.0711,0.269,10569
26,DOWN,0.0754,0.2865,10566
26,DOWN,0.0803,0.2982,10564
26,DOWN,0.0852,0.2982,10564
26,DOWN,0.0901,0.2924,10565
26,DOWN,0.095,0.2749,10568
26,DOWN,0.0989,0.2807,10567
27,UP,-0.0028,0.3099,10562
27,UP,0.0021,0.6667,10501
27,UP,0.007,0.9006,10461
27,UP,0.0119,0.9181,10458
27,UP,0.0168,0.8538,10469
27,UP,0.0207,0.6608,10502
27,UP,0.0249,0.4327,10541
27,UP,0.0298,0.6082,10511
27,UP,0.0348,0.6023,10512
27,UP,0.0397,0.4561,10537
27,UP,0.0446,0.5205,10526
27,UP,0.0485,0.5029,10529
27,UP,0.0536,0.4912,10531
27,UP,0.0585,0.4678,10535
27,UP,0.0634,0.4971,10530
27,UP,0.0673,0.5029,10529
27,UP,0.0716,0.4737,10534
27,UP,0.0765,0.4854,10532
27,UP,0.0814,0.4678,10535
27,UP,0.0863,0.4678,10535
27,UP,0.0902,0.4854,10532
27,UP,0.0944,0.4854,10532
27,UP,0.0994,0.4854,10532
28,DOWN,-0.0007,0.4561,10537
28,DOWN,0.0042,0.2749,10568
28,DOWN,0.0093,0.3684,10552
28,DOWN,0.0142,0.4035,10546
28,DOWN,0.0192,0.2865,10566
28,DOWN,0.024,0.3216,10560
28,DOWN,0.0289,0.2632,10570
28,DOWN,0.0328,0.3041,10563
28,DOWN,0.0372,0.2807,10567
28,DOWN,0.042,0.2807,10567
28,DOWN,0.0469,0.2865,10566
28,DOWN,0.0518,0.2632,10570
28,DOWN,0.0567,0.2807,10567
28,DOWN,0.0607,0.2749,10568
28,DOWN,0.0649,0.2515,10572
28,DOWN,0.0698,0.2573,10571
28,DOWN,0.0747,0.3041,10563
28,DOWN,0.0797,0.2573,10571
28,DOWN,0.0845,0.2573,10571
28,DOWN,0.0884,0.2632,10570
28,DOWN,0.0927,0.2515,10572
28,DOWN,0.0976,0.2807,10567
28,DOWN,0.1025,0.2749,10568
28,DOWN,0.1075,0.269,10569
28,DOWN,0.1123,0.2749,10568
28,DOWN,0.1162,0.2632,10570
28,DOWN,0.1205,0.2749,10568
28,DOWN,0.1254,0.269,10569
28,DOWN,0.1303,0.2807,10567
28,DOWN,0.1352,0.2749,10568
28,DOWN,0.1391,0.269,10569
28,DOWN,0.1434,0.2573,10571
28,DOWN,0.1482,0.2456,10573
28,DOWN,0.1532,0.2573,10571
28,DOWN,0.158,0.2573,10571
28,DOWN,0.163,0.2865,10566
28,DOWN,0.1669,0.2573,10571
28,DOWN,0.1712,0.269,10569
28,DOWN,0.176,0.2515,10572
28,DOWN,0.1809,0.2632,10570
28,DOWN,0.1859,0.2515,10572
28,DOWN,0.1908,0.2515,10572
28,DOWN,0.1947,0.2515,10572
28,DOWN,0.1989,0.2515,10572
28,DOWN,0.2038,0.2456,10573
28,DOWN,0.2087,0.2339,10575
28,DOWN,0.2136,0.2632,10570
28,DOWN,0.2186,0.2398,10574
28,DOWN,0.2224,0.2456,10573
28,DOWN,0.2267,0.2398,10574
28,DOWN,0.2316,0.2456,10573
28,DOWN,0.2365,0.2573,10571
28,DOWN,0.2414,0.2573,10571
28,DOWN,0.2453,0.2398,10574
28,DOWN,0.2495,0.2281,10576
28,DOWN,0.2545,0.2456,10573
28,DOWN,0.2594,0.2456,10573
28,DOWN,0.2643,0.2515,10572
28,DOWN,0.2682,0.269,10569
28,DOWN,0.2721,0.269,10569
28,DOWN,0.2764,0.2924,10565
28,DOWN,0.2813,0.2865,10566
28,DOWN,0.2862,0.269,10569
28,DOWN,0.291,0.2515,10572
28,DOWN,0.295,0.2573,10571
28,DOWN,0.2992,0.2515,10572
28,DOWN,0.3041,0.269,10569
28,DOWN,0.309,0.2456,10573
28,DOWN,0.3139,0.2632,10570
28,DOWN,0.3178,0.2398,10574
28,DOWN,0.322,0.269,10569
28,DOWN,0.327,0.269,10569
28,DOWN,0.3319,0.2632,10570
28,DOWN,0.3368,0.2749,10568
28,DOWN,0.3417,0.2632,10570
28,DOWN,0.3456,0.2632,10570
28,DOWN,0.3495,0.2573,10571
28,DOWN,0.3537,0.2632,10570
28,DOWN,0.3587,0.2749,10568
28,DOWN,0.3636,0.269,10569
28,DOWN,0.3685,0.2632,10570
28,DOWN,0.3724,0.2573,10571
28,DOWN,0.3766,0.2865,10566
28,DOWN,0.3815,0.2865,10566
28,DOWN,0.3864,0.2807,10567
28,DOWN,0.3914,0.2573,10571
28,DOWN,0.3953,0.269,10569
28,DOWN,0.3995,0.269,10569
28,DOWN,0.4044,0.2573,10571
28,DOWN,0.4093,0.269,10569
28,DOWN,0.4142,0.2865,10566
28,DOWN,0.4191,0.2807,10567
28,DOWN,0.4231,0.2749,10568
28,DOWN,0.4273,0.2456,10573
28,DOWN,0.4322,0.2632,10570
28,DOWN,0.4371,0.2632,10570
28,DOWN,0.442,0.2339,10575
28,DOWN,0.4469,0.2398,10574
28,DOWN,0.4508,0.2456,10573
28,DOWN,0.4551,0.2281,10576
28,DOWN,0.46,0.2281,10576
28,DOWN,0.4649,0.2222,10577
28,DOWN,0.4698,0.2281,10576
28,DOWN,0.4747,0.2398,10574
28,DOWN,0.4786,0.2807,10567
28,DOWN,0.4828,0.2339,10575
28,DOWN,0.4878,0.2339,10575
28,DOWN,0.4929,0.2339,10575
28,DOWN,0.4976,0.2281,10576
28,DOWN,0.5026,0.2398,10574
28,DOWN,0.5076,0.2339,10575
28,DOWN,0.5114,0.2339,10575
28,DOWN,0.5157,0.2222,10577
28,DOWN,0.5205,0.2456,10573
28,DOWN,0.5255,0.2398,10574
28,DOWN,0.5304,0.2456,10573
28,DOWN,0.5353,0.2982,10564
28,DOWN,0.5393,0.2515,10572
28,DOWN,0.5435,0.2573,10571
28,DOWN,0.5483,0.2924,10565
28,DOWN,0.5532,0.2515,10572
28,DOWN,0.5581,0.2632,10570
28,DOWN,0.5621,0.269,10569
28,DOWN,0.566,0.2515,10572
28,DOWN,0.5702,0.2398,10574
28,DOWN,0.5751,0.2632,10570
28,DOWN,0.58,0.2632,10570
28,DOWN,0.5849,0.2632,10570
28,DOWN,0.5888,0.2632,10570
28,DOWN,0.5931,0.2573,10571
28,DOWN,0.598,0.2632,10570
28,DOWN,0.6029,0.2573,10571
28,DOWN,0.6078,0.2456,10573
28,DOWN,0.6127,0.2515,10572
28,DOWN,0.6166,0.2632,10570
28,DOWN,0.6209,0.2573,10571
28,DOWN,0.6258,0.2632,10570
28,DOWN,0.6307,0.269,10569
28,DOWN,0.6357,0.2749,10568
28,DOWN,0.6405,0.269,10569
28,DOWN,0.6444,0.2632,10570
28,DOWN,0.6486,0.2749,10568
28,DOWN,0.6536,0.2456,10573
28,DOWN,0.6584,0.2632,10570
28,DOWN,0.6634,0.269,10569
28,DOWN,0.6673,0.2456,10573
28,DOWN,0.6715,0.2632,10570
28,DOWN,0.6764,0.2573,10571
28,DOWN,0.6813,0.2573,10571
28,DOWN,0.6862,0.2456,10573
28,DOWN,0.6911,0.2573,10571
28,DOWN,0.695,0.3041,10563
28,DOWN,0.6993,0.3041,10563
28,DOWN,0.7042,0.2807,10567
28,DOWN,0.7091,0.2749,10568
28,DOWN,0.714,0.2749,10568
28,DOWN,0.7189,0.2398,10574
28,DOWN,0.7228,0.2749,10568
28,DOWN,0.7271,0.2515,10572
28,DOWN,0.732,0.2456,10573
28,DOWN,0.7369,0.2573,10571
28,DOWN,0.7418,0.2515,10572
28,DOWN,0.7467,0.2632,10570
28,DOWN,0.7506,0.269,10569
28,DOWN,0.7549,0.2632,10570
28,DOWN,0.7598,0.2632,10570
28,DOWN,0.7647,0.2749,10568
28,DOWN,0.7696,0.2515,10572
28,DOWN,0.7745,0.2573,10571
28,DOWN,0.7784,0.2573,10571
28,DOWN,0.7826,0.2573,10571
28,DOWN,0.7876,0.269,10569
28,DOWN,0.7925,0.269,10569
28,DOWN,0.7974,0.2749,10568
28,DOWN,0.8013,0.2515,10572
28,DOWN,0.8055,0.2573,10571
28,DOWN,0.8104,0.2632,10570
28,DOWN,0.8154,0.2632,10570
28,DOWN,0.8203,0.2515,10572
28,DOWN,0.8241,0.2398,10574
28,DOWN,0.8284,0.2573,10571
28,DOWN,0.8333,0.2749,10568
28,DOWN,0.8383,0.2222,10577
28,DOWN,0.8431,0.2398,10574
28,DOWN,0.848,0.2807,10567
28,DOWN,0.8519,0.2515,10572
28,DOWN,0.8562,0.2632,10570
28,DOWN,0.8611,0.2456,10573
28,DOWN,0.866,0.2632,10570
28,DOWN,0.8709,0.2632,10570
28,DOWN,0.8758,0.269,10569
28,DOWN,0.8797,0.2573,10571
28,DOWN,0.8839,0.2573,10571
28,DOWN,0.8889,0.2456,10573
28,DOWN,0.8938,0.2456,10573
28,DOWN,0.8987,0.2456,10573
28,DOWN,0.9036,0.269,10569
28,DOWN,0.9075,0.2515,10572
28,DOWN,0.9117,0.2573,10571
28,DOWN,0.9166,0.2749,10568
28,DOWN,0.9215,0.2632,10570
28,DOWN,0.9264,0.2573,10571
28,DOWN,0.9303,0.2632,10570
28,DOWN,0.9346,0.2573,10571
28,DOWN,0.9395,0.3041,10563
28,DOWN,0.9444,0.2924,10565
28,DOWN,0.9493,0.2515,10572
28,DOWN,0.9532,0.2632,10570
28,DOWN,0.9571,0.2749,10568
28,DOWN,0.9614,0.2632,10570
28,DOWN,0.9663,0.2456,10573
28,DOWN,0.9712,0.2339,10575
28,DOWN,0.9761,0.2632,10570
28,DOWN,0.98,0.2456,10573
28,DOWN,0.9843,0.2339,10575
28,DOWN,0.9891,0.2515,10572
28,DOWN,0.9941,0.2456,10573
28,DOWN,0.999,0.2456,10573
28,DOWN,1.0039,0.2515,10572
28,DOWN,1.0078,0.2515,10572
28,DOWN,1.012,0.2398,10574
28,DOWN,1.0169,0.2456,10573
28,DOWN,1.0218,0.2456,10573
28,DOWN,1.0267,0.2515,10572
28,DOWN,1.0307,0.2515,10572
28,DOWN,1.0346,0.2632,10570
28,DOWN,1.0388,0.2573,10571
28,DOWN,1.0437,0.2573,10571
28,DOWN,1.0486,0.2515,10572
28,DOWN,1.0535,0.2398,10574
28,DOWN,1.0574,0.2515,10572
28,DOWN,1.0616,0.2515,10572
28,DOWN,1.0666,0.2456,10573
28,DOWN,1.0715,0.269,10569
